,Name,GW,Season,Squad,Total Points
3241,Jesse-Lingard,10,2022-23,Nott'ham Forest,0.0
3242,Jesse-Lingard,11,2022-23,Nott'ham Forest,1.0
3243,Jesse-Lingard,12,2022-23,Nott'ham Forest,3.0
3244,Jesse-Lingard,13,2022-23,Nott'ham Forest,3.0
3245,Jesse-Lingard,14,2022-23,Nott'ham Forest,1.0
3246,Jesse-Lingard,15,2022-23,Nott'ham Forest,1.0
3247,Jesse-Lingard,16,2022-23,Nott'ham Forest,3.0
3248,Jesse-Lingard,17,2022-23,Nott'ham Forest,1.0
3249,Diego-Llorente,4,2022-23,Leeds United,2.0
3250,Diego-Llorente,5,2022-23,Leeds United,1.0
3251,Diego-Llorente,6,2022-23,Leeds United,0.0
3252,Diego-Llorente,9,2022-23,Leeds United,0.0
3253,Diego-Llorente,10,2022-23,Leeds United,0.0
3254,Diego-Llorente,11,2022-23,Leeds United,0.0
3255,Diego-Llorente,12,2022-23,Leeds United,1.0
3256,Diego-Llorente,13,2022-23,Leeds United,0.0
3257,Diego-Llorente,14,2022-23,Leeds United,0.0
3258,Diego-Llorente,15,2022-23,Leeds United,0.0
3259,Diego-Llorente,16,2022-23,Leeds United,0.0
3260,Diego-Llorente,17,2022-23,Leeds United,1.0
3261,Diego-Llorente,18,2022-23,Leeds United,0.0
3262,Diego-Llorente,19,2022-23,Leeds United,
3263,Diego-Llorente,20,2022-23,Leeds United,
3264,Hugo-Lloris,4,2022-23,Tottenham,6.0
3265,Hugo-Lloris,5,2022-23,Tottenham,5.0
3266,Hugo-Lloris,6,2022-23,Tottenham,2.0
3267,Hugo-Lloris,8,2022-23,Tottenham,2.0
3268,Hugo-Lloris,9,2022-23,Tottenham,3.0
3269,Hugo-Lloris,10,2022-23,Tottenham,10.0
3270,Hugo-Lloris,11,2022-23,Tottenham,6.0
3271,Hugo-Lloris,12,2022-23,Tottenham,3.0
3272,Hugo-Lloris,13,2022-23,Tottenham,2.0
3273,Hugo-Lloris,14,2022-23,Tottenham,1.0
3274,Hugo-Lloris,15,2022-23,Tottenham,2.0
3275,Hugo-Lloris,16,2022-23,Tottenham,1.0
3276,Hugo-Lloris,17,2022-23,Tottenham,0.0
3277,Hugo-Lloris,18,2022-23,Tottenham,1.0
3278,Hugo-Lloris,19,2022-23,Tottenham,
3279,Renan-Lodi,5,2022-23,Nott'ham Forest,
3280,Renan-Lodi,6,2022-23,Nott'ham Forest,
3281,Renan-Lodi,8,2022-23,Nott'ham Forest,
3282,Renan-Lodi,9,2022-23,Nott'ham Forest,
3283,Renan-Lodi,13,2022-23,Nott'ham Forest,
3284,Renan-Lodi,14,2022-23,Nott'ham Forest,
3285,Renan-Lodi,15,2022-23,Nott'ham Forest,
3286,Renan-Lodi,16,2022-23,Nott'ham Forest,
3287,Renan-Lodi,17,2022-23,Nott'ham Forest,
3288,Renan-Lodi,18,2022-23,Nott'ham Forest,
3289,Renan-Lodi,19,2022-23,Nott'ham Forest,
3290,Ruben-Loftus-Cheek,1,2022-23,Chelsea,1.0
3291,Ruben-Loftus-Cheek,2,2022-23,Chelsea,2.0
3292,Ruben-Loftus-Cheek,3,2022-23,Chelsea,2.0
3293,Ruben-Loftus-Cheek,4,2022-23,Chelsea,2.0
3294,Ruben-Loftus-Cheek,5,2022-23,Chelsea,1.0
3295,Ruben-Loftus-Cheek,6,2022-23,Chelsea,1.0
3296,Ruben-Loftus-Cheek,9,2022-23,Chelsea,1.0
3297,Ruben-Loftus-Cheek,10,2022-23,Chelsea,3.0
3298,Ruben-Loftus-Cheek,11,2022-23,Chelsea,3.0
3299,Ruben-Loftus-Cheek,12,2022-23,Chelsea,3.0
3300,Ruben-Loftus-Cheek,13,2022-23,Chelsea,3.0
3301,Ruben-Loftus-Cheek,14,2022-23,Chelsea,0.0
3302,Ruben-Loftus-Cheek,15,2022-23,Chelsea,2.0
3303,Ruben-Loftus-Cheek,16,2022-23,Chelsea,1.0
3304,Sean-Longstaff,4,2022-23,Newcastle Utd,2.0
3305,Sean-Longstaff,5,2022-23,Newcastle Utd,6.0
3306,Sean-Longstaff,6,2022-23,Newcastle Utd,2.0
3307,Sean-Longstaff,8,2022-23,Newcastle Utd,1.0
3308,Sean-Longstaff,9,2022-23,Newcastle Utd,7.0
3309,Sean-Longstaff,10,2022-23,Newcastle Utd,2.0
3310,Sean-Longstaff,11,2022-23,Newcastle Utd,3.0
3311,Sean-Longstaff,12,2022-23,Newcastle Utd,3.0
3312,Sean-Longstaff,13,2022-23,Newcastle Utd,5.0
3313,Sean-Longstaff,14,2022-23,Newcastle Utd,3.0
3314,Sean-Longstaff,15,2022-23,Newcastle Utd,2.0
3315,Sean-Longstaff,16,2022-23,Newcastle Utd,2.0
3316,Sean-Longstaff,17,2022-23,Newcastle Utd,3.0
3317,Sean-Longstaff,18,2022-23,Newcastle Utd,3.0
3318,Sean-Longstaff,19,2022-23,Newcastle Utd,
3319,Jamal-Lowe,2,2022-23,Bournemouth,1.0
3320,Jamal-Lowe,3,2022-23,Bournemouth,0.0
3321,Jamal-Lowe,5,2022-23,Bournemouth,0.0
3322,Jamal-Lowe,8,2022-23,Bournemouth,0.0
3323,Jamal-Lowe,9,2022-23,Bournemouth,0.0
3324,Jamal-Lowe,10,2022-23,Bournemouth,0.0
3325,Jamal-Lowe,14,2022-23,Bournemouth,0.0
3326,Jamal-Lowe,17,2022-23,Bournemouth,0.0
3327,Jamal-Lowe,18,2022-23,Bournemouth,1.0
3328,Jamal-Lowe,19,2022-23,Bournemouth,
3329,Douglas-Luiz,5,2022-23,Aston Villa,
3330,Douglas-Luiz,6,2022-23,Aston Villa,
3331,Douglas-Luiz,8,2022-23,Aston Villa,
3332,Douglas-Luiz,9,2022-23,Aston Villa,
3333,Douglas-Luiz,10,2022-23,Aston Villa,
3334,Douglas-Luiz,11,2022-23,Aston Villa,
3335,Douglas-Luiz,12,2022-23,Aston Villa,
3336,Douglas-Luiz,13,2022-23,Aston Villa,
3337,Douglas-Luiz,14,2022-23,Aston Villa,
3338,Douglas-Luiz,15,2022-23,Aston Villa,
3339,Douglas-Luiz,16,2022-23,Aston Villa,
3340,Douglas-Luiz,17,2022-23,Aston Villa,
3341,Douglas-Luiz,18,2022-23,Aston Villa,
3342,Douglas-Luiz,19,2022-23,Aston Villa,
3343,Douglas-Luiz,20,2022-23,Aston Villa,
3344,Lyanco,3,2022-23,Southampton,
3345,Lyanco,4,2022-23,Southampton,
3346,Lyanco,5,2022-23,Southampton,
3347,Lyanco,6,2022-23,Southampton,
3348,Lyanco,8,2022-23,Southampton,
3349,Lyanco,10,2022-23,Southampton,
3350,Lyanco,11,2022-23,Southampton,
3351,Lyanco,12,2022-23,Southampton,
3352,Lyanco,13,2022-23,Southampton,
3353,Lyanco,14,2022-23,Southampton,
3354,Lyanco,15,2022-23,Southampton,
3355,Lyanco,16,2022-23,Southampton,
3356,Lyanco,17,2022-23,Southampton,
3357,Lyanco,18,2022-23,Southampton,
3358,Lyanco,19,2022-23,Southampton,
3359,Alexis-Mac-Allister,1,2022-23,Brighton,0.0
3360,Alexis-Mac-Allister,2,2022-23,Brighton,2.0
3361,Alexis-Mac-Allister,3,2022-23,Brighton,11.0
3362,Alexis-Mac-Allister,4,2022-23,Brighton,2.0
3363,Alexis-Mac-Allister,5,2022-23,Brighton,10.0
3364,Alexis-Mac-Allister,6,2022-23,Brighton,14.0
3365,Alexis-Mac-Allister,9,2022-23,Brighton,2.0
3366,Alexis-Mac-Allister,10,2022-23,Brighton,2.0
3367,Alexis-Mac-Allister,11,2022-23,Brighton,2.0
3368,Alexis-Mac-Allister,12,2022-23,Brighton,2.0
3369,Alexis-Mac-Allister,13,2022-23,Brighton,2.0
3370,Alexis-Mac-Allister,14,2022-23,Brighton,2.0
3371,Alexis-Mac-Allister,15,2022-23,Brighton,2.0
3372,Alexis-Mac-Allister,16,2022-23,Brighton,9.0
3373,Alexis-Mac-Allister,19,2022-23,Brighton,
3374,James-Maddison,1,2022-23,Leicester City,5.0
3375,James-Maddison,2,2022-23,Leicester City,7.0
3376,James-Maddison,3,2022-23,Leicester City,7.0
3377,James-Maddison,5,2022-23,Leicester City,1.0
3378,James-Maddison,6,2022-23,Leicester City,2.0
3379,James-Maddison,8,2022-23,Leicester City,7.0
3380,James-Maddison,9,2022-23,Leicester City,18.0
3381,James-Maddison,10,2022-23,Leicester City,1.0
3382,James-Maddison,11,2022-23,Leicester City,2.0
3383,James-Maddison,13,2022-23,Leicester City,8.0
3384,James-Maddison,14,2022-23,Leicester City,2.0
3385,James-Maddison,15,2022-23,Leicester City,11.0
3386,James-Maddison,16,2022-23,Leicester City,6.0
3387,Harry-Maguire,1,2022-23,Manchester Utd,0.0
3388,Harry-Maguire,2,2022-23,Manchester Utd,-1.0
3389,Harry-Maguire,3,2022-23,Manchester Utd,0.0
3390,Harry-Maguire,4,2022-23,Manchester Utd,0.0
3391,Harry-Maguire,5,2022-23,Manchester Utd,0.0
3392,Harry-Maguire,6,2022-23,Manchester Utd,0.0
3393,Harry-Maguire,14,2022-23,Manchester Utd,6.0
3394,Harry-Maguire,15,2022-23,Manchester Utd,0.0
3395,Harry-Maguire,16,2022-23,Manchester Utd,0.0
3396,Harry-Maguire,17,2022-23,Manchester Utd,1.0
3397,Harry-Maguire,18,2022-23,Manchester Utd,1.0
3398,Harry-Maguire,19,2022-23,Manchester Utd,
3399,Riyad-Mahrez,3,2022-23,Manchester City,0.0
3400,Riyad-Mahrez,4,2022-23,Manchester City,2.0
3401,Riyad-Mahrez,5,2022-23,Manchester City,4.0
3402,Riyad-Mahrez,6,2022-23,Manchester City,1.0
3403,Riyad-Mahrez,8,2022-23,Manchester City,1.0
3404,Riyad-Mahrez,9,2022-23,Manchester City,1.0
3405,Riyad-Mahrez,10,2022-23,Manchester City,8.0
3406,Riyad-Mahrez,11,2022-23,Manchester City,0.0
3407,Riyad-Mahrez,13,2022-23,Manchester City,1.0
3408,Riyad-Mahrez,14,2022-23,Manchester City,0.0
3409,Riyad-Mahrez,15,2022-23,Manchester City,0.0
3410,Riyad-Mahrez,16,2022-23,Manchester City,0.0
3411,Riyad-Mahrez,17,2022-23,Manchester City,6.0
3412,Riyad-Mahrez,18,2022-23,Manchester City,8.0
3413,Riyad-Mahrez,19,2022-23,Manchester City,
3414,Ainsley-Maitland-Niles,6,2022-23,Southampton,1.0
3415,Ainsley-Maitland-Niles,9,2022-23,Southampton,1.0
3416,Ainsley-Maitland-Niles,10,2022-23,Southampton,0.0
3417,Ainsley-Maitland-Niles,11,2022-23,Southampton,2.0
3418,Ainsley-Maitland-Niles,12,2022-23,Southampton,2.0
3419,Ainsley-Maitland-Niles,14,2022-23,Southampton,1.0
3420,Ainsley-Maitland-Niles,15,2022-23,Southampton,2.0
3421,Ainsley-Maitland-Niles,16,2022-23,Southampton,1.0
3422,Ainsley-Maitland-Niles,17,2022-23,Southampton,1.0
3423,Ainsley-Maitland-Niles,18,2022-23,Southampton,2.0
3424,Ainsley-Maitland-Niles,19,2022-23,Southampton,
3425,Tyrell-Malacia,3,2022-23,Manchester Utd,2.0
3426,Tyrell-Malacia,4,2022-23,Manchester Utd,8.0
3427,Tyrell-Malacia,5,2022-23,Manchester Utd,5.0
3428,Tyrell-Malacia,6,2022-23,Manchester Utd,2.0
3429,Tyrell-Malacia,9,2022-23,Manchester Utd,-2.0
3430,Tyrell-Malacia,10,2022-23,Manchester Utd,0.0
3431,Tyrell-Malacia,11,2022-23,Manchester Utd,0.0
3432,Tyrell-Malacia,12,2022-23,Manchester Utd,0.0
3433,Tyrell-Malacia,13,2022-23,Manchester Utd,0.0
3434,Tyrell-Malacia,14,2022-23,Manchester Utd,0.0
3435,Tyrell-Malacia,15,2022-23,Manchester Utd,1.0
3436,Tyrell-Malacia,16,2022-23,Manchester Utd,2.0
3437,Tyrell-Malacia,17,2022-23,Manchester Utd,5.0
3438,Tyrell-Malacia,18,2022-23,Manchester Utd,9.0
3439,Tyrell-Malacia,19,2022-23,Manchester Utd,
3440,Orel-Mangala,1,2022-23,Nott'ham Forest,1.0
3441,Orel-Mangala,2,2022-23,Nott'ham Forest,3.0
3442,Orel-Mangala,3,2022-23,Nott'ham Forest,1.0
3443,Orel-Mangala,9,2022-23,Nott'ham Forest,1.0
3444,Orel-Mangala,10,2022-23,Nott'ham Forest,0.0
3445,Orel-Mangala,11,2022-23,Nott'ham Forest,1.0
3446,Orel-Mangala,12,2022-23,Nott'ham Forest,3.0
3447,Orel-Mangala,13,2022-23,Nott'ham Forest,1.0
3448,Orel-Mangala,14,2022-23,Nott'ham Forest,0.0
3449,Orel-Mangala,15,2022-23,Nott'ham Forest,0.0
3450,Orel-Mangala,17,2022-23,Nott'ham Forest,1.0
3451,Orel-Mangala,18,2022-23,Nott'ham Forest,2.0
3452,Orel-Mangala,19,2022-23,Nott'ham Forest,
3453,Javier-Manquillo,2,2022-23,Newcastle Utd,
3454,Javier-Manquillo,4,2022-23,Newcastle Utd,
3455,Javier-Manquillo,5,2022-23,Newcastle Utd,
3456,Javier-Manquillo,6,2022-23,Newcastle Utd,
3457,Javier-Manquillo,8,2022-23,Newcastle Utd,
3458,Javier-Manquillo,13,2022-23,Newcastle Utd,
3459,Javier-Manquillo,14,2022-23,Newcastle Utd,
3460,Javier-Manquillo,15,2022-23,Newcastle Utd,
3461,Javier-Manquillo,16,2022-23,Newcastle Utd,
3462,Javier-Manquillo,17,2022-23,Newcastle Utd,
3463,Javier-Manquillo,18,2022-23,Newcastle Utd,
3464,Javier-Manquillo,19,2022-23,Newcastle Utd,
3465,Sekou-Mara,4,2022-23,Southampton,1.0
3466,Sekou-Mara,5,2022-23,Southampton,0.0
3467,Sekou-Mara,6,2022-23,Southampton,1.0
3468,Sekou-Mara,8,2022-23,Southampton,1.0
3469,Sekou-Mara,9,2022-23,Southampton,1.0
3470,Sekou-Mara,10,2022-23,Southampton,1.0
3471,Sekou-Mara,11,2022-23,Southampton,1.0
3472,Sekou-Mara,12,2022-23,Southampton,0.0
3473,Sekou-Mara,13,2022-23,Southampton,0.0
3474,Sekou-Mara,14,2022-23,Southampton,1.0
3475,Sekou-Mara,15,2022-23,Southampton,0.0
3476,Sekou-Mara,16,2022-23,Southampton,0.0
3477,Sekou-Mara,17,2022-23,Southampton,1.0
3478,Sekou-Mara,18,2022-23,Southampton,1.0
3479,Sekou-Mara,19,2022-23,Southampton,
3480,Solly-March,3,2022-23,Brighton,3.0
3481,Solly-March,4,2022-23,Brighton,3.0
3482,Solly-March,5,2022-23,Brighton,2.0
3483,Solly-March,6,2022-23,Brighton,5.0
3484,Solly-March,9,2022-23,Brighton,6.0
3485,Solly-March,10,2022-23,Brighton,2.0
3486,Solly-March,11,2022-23,Brighton,2.0
3487,Solly-March,12,2022-23,Brighton,3.0
3488,Solly-March,13,2022-23,Brighton,5.0
3489,Solly-March,14,2022-23,Brighton,2.0
3490,Solly-March,15,2022-23,Brighton,2.0
3491,Solly-March,16,2022-23,Brighton,2.0
3492,Solly-March,17,2022-23,Brighton,13.0
3493,Solly-March,18,2022-23,Brighton,1.0
3494,Solly-March,19,2022-23,Brighton,
3495,Emiliano-Marcondes,1,2022-23,Bournemouth,0.0
3496,Emiliano-Marcondes,2,2022-23,Bournemouth,0.0
3497,Emiliano-Marcondes,3,2022-23,Bournemouth,0.0
3498,Emiliano-Marcondes,4,2022-23,Bournemouth,1.0
3499,Emiliano-Marcondes,5,2022-23,Bournemouth,0.0
3500,Emiliano-Marcondes,6,2022-23,Bournemouth,0.0
3501,Emiliano-Marcondes,8,2022-23,Bournemouth,0.0
3502,Emiliano-Marcondes,9,2022-23,Bournemouth,0.0
3503,Emiliano-Marcondes,10,2022-23,Bournemouth,0.0
3504,Emiliano-Marcondes,17,2022-23,Bournemouth,0.0
3505,Marquinhos,4,2022-23,Arsenal,
3506,Marquinhos,5,2022-23,Arsenal,
3507,Marquinhos,6,2022-23,Arsenal,
3508,Marquinhos,8,2022-23,Arsenal,
3509,Marquinhos,9,2022-23,Arsenal,
3510,Marquinhos,10,2022-23,Arsenal,
3511,Marquinhos,11,2022-23,Arsenal,
3512,Marquinhos,13,2022-23,Arsenal,
3513,Marquinhos,14,2022-23,Arsenal,
3514,Marquinhos,16,2022-23,Arsenal,
3515,Marquinhos,17,2022-23,Arsenal,
3516,Marquinhos,18,2022-23,Arsenal,
3517,Marquinhos,19,2022-23,Arsenal,
3518,Anthony-Martial,3,2022-23,Manchester Utd,4.0
3519,Anthony-Martial,9,2022-23,Manchester Utd,10.0
3520,Anthony-Martial,10,2022-23,Manchester Utd,4.0
3521,Anthony-Martial,15,2022-23,Manchester Utd,1.0
3522,Anthony-Martial,16,2022-23,Manchester Utd,2.0
3523,Anthony-Martial,17,2022-23,Manchester Utd,6.0
3524,Anthony-Martial,18,2022-23,Manchester Utd,2.0
3525,Anthony-Martial,19,2022-23,Manchester Utd,
3526,Martinelli,3,2022-23,Arsenal,
3527,Martinelli,4,2022-23,Arsenal,
3528,Martinelli,5,2022-23,Arsenal,
3529,Martinelli,6,2022-23,Arsenal,
3530,Martinelli,8,2022-23,Arsenal,
3531,Martinelli,9,2022-23,Arsenal,
3532,Martinelli,10,2022-23,Arsenal,
3533,Martinelli,11,2022-23,Arsenal,
3534,Martinelli,13,2022-23,Arsenal,
3535,Martinelli,14,2022-23,Arsenal,
3536,Martinelli,15,2022-23,Arsenal,
3537,Martinelli,16,2022-23,Arsenal,
3538,Martinelli,17,2022-23,Arsenal,
3539,Martinelli,18,2022-23,Arsenal,
3540,Martinelli,19,2022-23,Arsenal,
3541,Emiliano-Martinez,4,2022-23,Aston Villa,
3542,Emiliano-Martinez,5,2022-23,Aston Villa,
3543,Emiliano-Martinez,6,2022-23,Aston Villa,
3544,Emiliano-Martinez,8,2022-23,Aston Villa,
3545,Emiliano-Martinez,9,2022-23,Aston Villa,
3546,Emiliano-Martinez,10,2022-23,Aston Villa,
3547,Emiliano-Martinez,11,2022-23,Aston Villa,
3548,Emiliano-Martinez,12,2022-23,Aston Villa,
3549,Emiliano-Martinez,13,2022-23,Aston Villa,
3550,Emiliano-Martinez,14,2022-23,Aston Villa,
3551,Emiliano-Martinez,15,2022-23,Aston Villa,
3552,Emiliano-Martinez,16,2022-23,Aston Villa,
3553,Emiliano-Martinez,18,2022-23,Aston Villa,
3554,Emiliano-Martinez,19,2022-23,Aston Villa,
3555,Emiliano-Martinez,20,2022-23,Aston Villa,
3556,Lisandro-Martinez,1,2022-23,Manchester Utd,0.0
3557,Lisandro-Martinez,2,2022-23,Manchester Utd,-1.0
3558,Lisandro-Martinez,3,2022-23,Manchester Utd,2.0
3559,Lisandro-Martinez,4,2022-23,Manchester Utd,6.0
3560,Lisandro-Martinez,5,2022-23,Manchester Utd,5.0
3561,Lisandro-Martinez,6,2022-23,Manchester Utd,2.0
3562,Lisandro-Martinez,9,2022-23,Manchester Utd,-1.0
3563,Lisandro-Martinez,10,2022-23,Manchester Utd,2.0
3564,Lisandro-Martinez,11,2022-23,Manchester Utd,6.0
3565,Lisandro-Martinez,12,2022-23,Manchester Utd,6.0
3566,Lisandro-Martinez,13,2022-23,Manchester Utd,1.0
3567,Lisandro-Martinez,14,2022-23,Manchester Utd,7.0
3568,Lisandro-Martinez,15,2022-23,Manchester Utd,1.0
3569,Lisandro-Martinez,16,2022-23,Manchester Utd,2.0
3570,Lisandro-Martinez,19,2022-23,Manchester Utd,
3571,Pape-Matar-Sarr,4,2022-23,Tottenham,0.0
3572,Pape-Matar-Sarr,5,2022-23,Tottenham,0.0
3573,Pape-Matar-Sarr,9,2022-23,Tottenham,0.0
3574,Pape-Matar-Sarr,10,2022-23,Tottenham,0.0
3575,Pape-Matar-Sarr,15,2022-23,Tottenham,0.0
3576,Pape-Matar-Sarr,17,2022-23,Tottenham,0.0
3577,Pape-Matar-Sarr,18,2022-23,Tottenham,1.0
3578,Pape-Matar-Sarr,19,2022-23,Tottenham,
3579,Jean-Philippe-Mateta,2,2022-23,Crystal Palace,0.0
3580,Jean-Philippe-Mateta,3,2022-23,Crystal Palace,5.0
3581,Jean-Philippe-Mateta,4,2022-23,Crystal Palace,0.0
3582,Jean-Philippe-Mateta,5,2022-23,Crystal Palace,1.0
3583,Jean-Philippe-Mateta,6,2022-23,Crystal Palace,2.0
3584,Jean-Philippe-Mateta,9,2022-23,Crystal Palace,1.0
3585,Jean-Philippe-Mateta,10,2022-23,Crystal Palace,1.0
3586,Jean-Philippe-Mateta,11,2022-23,Crystal Palace,1.0
3587,Jean-Philippe-Mateta,12,2022-23,Crystal Palace,1.0
3588,Jean-Philippe-Mateta,13,2022-23,Crystal Palace,0.0
3589,Jean-Philippe-Mateta,14,2022-23,Crystal Palace,0.0
3590,Jean-Philippe-Mateta,15,2022-23,Crystal Palace,0.0
3591,Jean-Philippe-Mateta,16,2022-23,Crystal Palace,1.0
3592,Jean-Philippe-Mateta,18,2022-23,Crystal Palace,1.0
3593,Jean-Philippe-Mateta,19,2022-23,Crystal Palace,
3594,Joel-Matip,1,2022-23,Liverpool,1.0
3595,Joel-Matip,5,2022-23,Liverpool,0.0
3596,Joel-Matip,6,2022-23,Liverpool,1.0
3597,Joel-Matip,9,2022-23,Liverpool,1.0
3598,Joel-Matip,10,2022-23,Liverpool,1.0
3599,Joel-Matip,17,2022-23,Liverpool,2.0
3600,Joel-Matip,18,2022-23,Liverpool,2.0
3601,Joel-Matip,19,2022-23,Liverpool,
3602,Neal-Maupay,1,2022-23,Brighton,0.0
3603,Neal-Maupay,3,2022-23,Brighton,0.0
3604,Neal-Maupay,6,2022-23,Everton,2.0
3605,Neal-Maupay,8,2022-23,Everton,9.0
3606,Neal-Maupay,9,2022-23,Everton,2.0
3607,Neal-Maupay,10,2022-23,Everton,2.0
3608,Neal-Maupay,11,2022-23,Everton,1.0
3609,Neal-Maupay,12,2022-23,Everton,1.0
3610,Neal-Maupay,13,2022-23,Everton,1.0
3611,Neal-Maupay,14,2022-23,Everton,1.0
3612,Neal-Maupay,15,2022-23,Everton,1.0
3613,Neal-Maupay,16,2022-23,Everton,2.0
3614,Neal-Maupay,17,2022-23,Everton,2.0
3615,Neal-Maupay,18,2022-23,Everton,0.0
3616,Neal-Maupay,19,2022-23,Everton,
3617,Kevin-Mbabu,1,2022-23,Fulham,0.0
3618,Kevin-Mbabu,2,2022-23,Fulham,1.0
3619,Kevin-Mbabu,3,2022-23,Fulham,3.0
3620,Kevin-Mbabu,4,2022-23,Fulham,1.0
3621,Kevin-Mbabu,5,2022-23,Fulham,0.0
3622,Kevin-Mbabu,6,2022-23,Fulham,1.0
3623,Kevin-Mbabu,8,2022-23,Fulham,0.0
3624,Kevin-Mbabu,9,2022-23,Fulham,0.0
3625,Kevin-Mbabu,10,2022-23,Fulham,0.0
3626,Kevin-Mbabu,11,2022-23,Fulham,0.0
3627,Kevin-Mbabu,12,2022-23,Fulham,0.0
3628,Kevin-Mbabu,13,2022-23,Fulham,0.0
3629,Kevin-Mbabu,15,2022-23,Fulham,1.0
3630,Kevin-Mbabu,16,2022-23,Fulham,0.0
3631,Bryan-Mbeumo,4,2022-23,Brentford,2.0
3632,Bryan-Mbeumo,5,2022-23,Brentford,2.0
3633,Bryan-Mbeumo,6,2022-23,Brentford,8.0
3634,Bryan-Mbeumo,8,2022-23,Brentford,2.0
3635,Bryan-Mbeumo,9,2022-23,Brentford,2.0
3636,Bryan-Mbeumo,10,2022-23,Brentford,2.0
3637,Bryan-Mbeumo,11,2022-23,Brentford,2.0
3638,Bryan-Mbeumo,12,2022-23,Brentford,2.0
3639,Bryan-Mbeumo,13,2022-23,Brentford,2.0
3640,Bryan-Mbeumo,14,2022-23,Brentford,4.0
3641,Bryan-Mbeumo,15,2022-23,Brentford,6.0
3642,Bryan-Mbeumo,16,2022-23,Brentford,1.0
3643,Bryan-Mbeumo,17,2022-23,Brentford,1.0
3644,Bryan-Mbeumo,18,2022-23,Brentford,1.0
3645,Bryan-Mbeumo,19,2022-23,Brentford,
3646,John-McGinn,3,2022-23,Aston Villa,1.0
3647,John-McGinn,4,2022-23,Aston Villa,2.0
3648,John-McGinn,5,2022-23,Aston Villa,1.0
3649,John-McGinn,6,2022-23,Aston Villa,2.0
3650,John-McGinn,8,2022-23,Aston Villa,3.0
3651,John-McGinn,9,2022-23,Aston Villa,3.0
3652,John-McGinn,10,2022-23,Aston Villa,1.0
3653,John-McGinn,11,2022-23,Aston Villa,2.0
3654,John-McGinn,12,2022-23,Aston Villa,2.0
3655,John-McGinn,13,2022-23,Aston Villa,1.0
3656,John-McGinn,14,2022-23,Aston Villa,1.0
3657,John-McGinn,15,2022-23,Aston Villa,1.0
3658,John-McGinn,16,2022-23,Aston Villa,4.0
3659,John-McGinn,17,2022-23,Aston Villa,2.0
3660,John-McGinn,18,2022-23,Aston Villa,6.0
3661,Scott-McKenna,4,2022-23,Nott'ham Forest,0.0
3662,Scott-McKenna,5,2022-23,Nott'ham Forest,-1.0
3663,Scott-McKenna,6,2022-23,Nott'ham Forest,0.0
3664,Scott-McKenna,8,2022-23,Nott'ham Forest,1.0
3665,Scott-McKenna,9,2022-23,Nott'ham Forest,0.0
3666,Scott-McKenna,10,2022-23,Nott'ham Forest,2.0
3667,Scott-McKenna,11,2022-23,Nott'ham Forest,1.0
3668,Scott-McKenna,12,2022-23,Nott'ham Forest,6.0
3669,Scott-McKenna,13,2022-23,Nott'ham Forest,6.0
3670,Scott-McKenna,14,2022-23,Nott'ham Forest,0.0
3671,Scott-McKenna,15,2022-23,Nott'ham Forest,1.0
3672,Scott-McKenna,16,2022-23,Nott'ham Forest,0.0
3673,Scott-McKenna,17,2022-23,Nott'ham Forest,0.0
3674,Scott-McKenna,18,2022-23,Nott'ham Forest,0.0
3675,Scott-McKenna,19,2022-23,Nott'ham Forest,
3676,Dwight-McNeil,4,2022-23,Everton,2.0
3677,Dwight-McNeil,5,2022-23,Everton,2.0
3678,Dwight-McNeil,6,2022-23,Everton,1.0
3679,Dwight-McNeil,8,2022-23,Everton,0.0
3680,Dwight-McNeil,9,2022-23,Everton,10.0
3681,Dwight-McNeil,10,2022-23,Everton,1.0
3682,Dwight-McNeil,11,2022-23,Everton,1.0
3683,Dwight-McNeil,12,2022-23,Everton,1.0
3684,Dwight-McNeil,13,2022-23,Everton,6.0
3685,Dwight-McNeil,14,2022-23,Everton,1.0
3686,Dwight-McNeil,15,2022-23,Everton,2.0
3687,Dwight-McNeil,16,2022-23,Everton,2.0
3688,Dwight-McNeil,17,2022-23,Everton,4.0
3689,Dwight-McNeil,18,2022-23,Everton,0.0
3690,Dwight-McNeil,19,2022-23,Everton,
3691,Scott-McTominay,1,2022-23,Manchester Utd,1.0
3692,Scott-McTominay,2,2022-23,Manchester Utd,0.0
3693,Scott-McTominay,3,2022-23,Manchester Utd,2.0
3694,Scott-McTominay,4,2022-23,Manchester Utd,2.0
3695,Scott-McTominay,5,2022-23,Manchester Utd,3.0
3696,Scott-McTominay,6,2022-23,Manchester Utd,1.0
3697,Scott-McTominay,9,2022-23,Manchester Utd,1.0
3698,Scott-McTominay,10,2022-23,Manchester Utd,0.0
3699,Scott-McTominay,12,2022-23,Manchester Utd,1.0
3700,Scott-McTominay,13,2022-23,Manchester Utd,1.0
3701,Scott-McTominay,14,2022-23,Manchester Utd,1.0
3702,Scott-McTominay,15,2022-23,Manchester Utd,0.0
3703,Scott-McTominay,16,2022-23,Manchester Utd,1.0
3704,Scott-McTominay,19,2022-23,Manchester Utd,
3705,Ben-Mee,4,2022-23,Brentford,2.0
3706,Ben-Mee,5,2022-23,Brentford,2.0
3707,Ben-Mee,6,2022-23,Brentford,1.0
3708,Ben-Mee,8,2022-23,Brentford,1.0
3709,Ben-Mee,9,2022-23,Brentford,7.0
