Ast_4,CrdR_4,CrdY_4,DEF,FPL_points,FPL_pos,FWD,GW,Gls_4,MID,Min_4,Name_original,Opp_rating,Opponent,Rating_difference,Season,Sh_4,SoT_4,Team,Team_CS_4,Team_rating,Was_home,xA_4,xG_4
0.25,0.0,0.0,0,2.0,MID,0,38,0.0,1,74.25,Ryan Christie,1701.5690918,Everton,0.9789828781373966,2022-23,1.5,0.25,Bournemouth,0.0,1665.80700684,0.0,0.2250000000000005,0.22500000000000087
0.0,0.0,0.0,0,1.0,MID,0,1,0.0,1,21.0,Ryan Fraser,1810.99633789,West Ham,0.9524568536840246,2021-22,1.0,0.0,Newcastle Utd,0.0,1724.89587402,1.0,1.9984014443252818e-15,3.4416913763379853e-15
0.0,0.0,0.0,0,1.0,MID,0,2,0.0,1,21.0,Ryan Fraser,1736.66577148,Aston Villa,0.9874569526228202,2021-22,1.0,0.0,Newcastle Utd,0.0,1714.88269043,0.0,1.9984014443252818e-15,3.4416913763379853e-15
0.0,0.0,0.0,0,4.0,MID,0,3,0.0,1,11.0,Ryan Fraser,1698.64111328,Southampton,1.0045510442197367,2021-22,1.0,0.0,Newcastle Utd,0.0,1706.3717041,1.0,9.992007221626409e-16,0.050000000000001724
0.0,0.0,0.0,0,1.0,MID,0,5,0.0,1,9.666666666666666,Ryan Fraser,1765.6282959,Leeds United,0.9631144217323483,2021-22,1.0,0.0,Newcastle Utd,0.0,1700.5020752,1.0,6.661338147750939e-16,0.10000000000000116
0.0,0.0,0.0,0,0.0,MID,0,6,0.0,1,14.5,Ryan Fraser,1671.17651367,Watford,1.0182147506448327,2021-22,1.0,0.0,Newcastle Utd,0.0,1701.61657715,0.0,4.996003610813204e-16,0.10000000000000087
0.0,0.0,0.0,0,0.0,MID,0,7,0.0,1,9.25,Ryan Fraser,1722.54516602,Wolves,0.9847821819554567,2021-22,0.75,0.0,Newcastle Utd,0.0,1696.33178711,0.0,4.996003610813204e-16,0.10000000000000087
0.0,0.0,0.0,0,1.0,MID,0,8,0.0,1,9.0,Ryan Fraser,1812.23693848,Tottenham,0.932355147179143,2021-22,0.5,0.0,Newcastle Utd,0.0,1689.6484375,1.0,4.996003610813204e-16,0.07500000000000087
0.0,0.0,0.0,0,2.0,MID,0,9,0.0,1,10.75,Ryan Fraser,1712.18908691,Crystal Palace,0.9855345543845871,2021-22,0.5,0.0,Newcastle Utd,0.0,1687.42150879,0.0,4.996003610813204e-16,0.025000000000000862
0.0,0.0,0.0,0,2.0,MID,0,10,0.0,1,19.75,Ryan Fraser,1949.82897949,Chelsea,0.866282343096472,2021-22,0.25,0.0,Newcastle Utd,0.0,1689.10241699,1.0,4.996003610813204e-16,8.604228440844963e-16
0.0,0.0,0.0,0,0.0,MID,0,11,0.0,1,36.0,Ryan Fraser,1742.94006348,Brighton,0.9655042507199274,2021-22,0.25,0.0,Newcastle Utd,0.0,1682.81604004,0.0,4.996003610813204e-16,8.604228440844963e-16
0.0,0.0,0.0,0,4.0,MID,0,12,0.0,1,36.0,Ryan Fraser,1681.43884277,Brentford,1.0023013069173692,2021-22,0.25,0.0,Newcastle Utd,0.0,1685.30834961,1.0,4.996003610813204e-16,8.604228440844963e-16
0.25,0.0,0.0,0,2.0,MID,0,13,0.0,1,37.5,Ryan Fraser,1856.69958496,Arsenal,0.9096435568419571,2021-22,0.0,0.0,Newcastle Utd,0.0,1688.93481445,0.0,0.0500000000000005,8.604228440844963e-16
0.25,0.0,0.0,0,1.0,MID,0,16,0.0,1,30.0,Ryan Fraser,1753.57202148,Leicester City,0.9566022534131381,2021-22,0.25,0.0,Newcastle Utd,0.0,1677.47094727,0.0,0.0500000000000005,8.604228440844963e-16
0.25,0.0,0.0,0,1.0,MID,0,17,0.0,1,37.25,Ryan Fraser,2006.47558594,Liverpool,0.8309466517325753,2021-22,0.25,0.0,Newcastle Utd,0.0,1667.27416992,0.0,0.0500000000000005,8.604228440844963e-16
0.0,0.0,0.25,0,2.0,MID,0,18,0.0,1,53.75,Ryan Fraser,2008.25622559,Manchester City,0.829291374381632,2021-22,0.25,0.0,Newcastle Utd,0.0,1665.42956543,1.0,4.996003610813204e-16,8.604228440844963e-16
0.0,0.0,0.25,0,2.0,MID,0,19,0.0,1,53.75,Ryan Fraser,1880.02392578,Manchester Utd,0.8837761918645023,2021-22,0.25,0.0,Newcastle Utd,0.0,1661.52038574,1.0,0.0750000000000005,8.604228440844963e-16
0.0,0.0,0.25,0,2.0,MID,0,22,0.0,1,69.75,Ryan Fraser,1646.98291016,Watford,1.0116864822344331,2021-22,0.25,0.25,Newcastle Utd,0.0,1666.23034668,1.0,0.0750000000000005,0.025000000000000862
0.0,0.0,0.5,0,3.0,MID,0,23,0.0,1,80.75,Ryan Fraser,1745.98522949,Leeds United,0.9533952438739884,2021-22,0.5,0.25,Newcastle Utd,0.0,1664.61401367,0.0,0.1500000000000005,0.025000000000000862
0.0,0.0,0.25,0,13.0,MID,0,24,0.0,1,81.75,Ryan Fraser,1704.65686035,Everton,0.9829289868202419,2021-22,1.0,0.25,Newcastle Utd,0.25,1675.55664062,1.0,0.1500000000000005,0.05000000000000086
0.0,0.0,0.25,0,3.0,MID,0,25,0.25,1,79.5,Ryan Fraser,1742.09484863,Aston Villa,0.9681673794204658,2021-22,2.0,0.5,Newcastle Utd,0.25,1686.6394043,1.0,0.0750000000000005,0.17500000000000088
0.0,0.0,0.25,0,1.0,MID,0,26,0.25,1,83.5,Ryan Fraser,1812.54602051,West Ham,0.9369660401241272,2021-22,1.75,0.25,Newcastle Utd,0.5,1698.29406738,0.0,0.0750000000000005,0.15000000000000088
0.0,0.0,0.25,0,8.0,MID,0,27,0.25,1,84.75,Ryan Fraser,1658.95556641,Brentford,1.027436313498436,2021-22,1.75,0.25,Newcastle Utd,0.5,1704.47119141,0.0,4.996003610813204e-16,0.17500000000000088
0.25,0.0,0.25,0,13.0,MID,0,28,0.25,1,84.5,Ryan Fraser,1719.9230957,Brighton,0.9975783573867849,2021-22,2.0,0.5,Newcastle Utd,0.5,1715.75805664,1.0,0.1500000000000005,0.20000000000000087
0.5,0.0,0.25,0,2.0,MID,0,21,0.25,1,83.75,Ryan Fraser,1737.47045898,Southampton,0.9914450265366088,2021-22,1.5,0.75,Newcastle Utd,0.5,1722.60644531,0.0,0.1750000000000005,0.3000000000000009
0.5,0.0,0.25,0,1.0,MID,0,29,0.25,1,82.25,Ryan Fraser,1953.96533203,Chelsea,0.8868982870129004,2021-22,1.75,1.0,Newcastle Utd,0.25,1732.96850586,0.0,0.1750000000000005,0.30000000000000093
0.5,0.0,0.0,0,3.0,MID,0,20,0.25,1,63.0,Ryan Fraser,1681.69604492,Everton,1.0270368557845797,2021-22,1.5,1.0,Newcastle Utd,0.25,1727.16381836,0.0,0.1750000000000005,0.2750000000000009
0.25,0.0,0.0,0,2.0,MID,0,31,0.25,1,61.75,Ryan Fraser,1831.35925293,Tottenham,0.9413510219482287,2021-22,1.25,0.75,Newcastle Utd,0.0,1723.9519043,0.0,0.07500000000000051,0.2500000000000009
0.0,0.0,0.0,0,1.0,MID,0,32,0.0,1,64.75,Ryan Fraser,1774.00634766,Wolves,0.9646206544397162,2021-22,0.75,0.25,Newcastle Utd,0.0,1711.24316406,1.0,0.07500000000000051,0.02500000000000089
0.0,0.0,0.0,0,1.0,MID,0,1,0.0,1,50.0,Ryan Fraser,1612.28491211,Nott'ham Forest,1.0898227249614796,2022-23,0.75,0.25,Newcastle Utd,0.5,1757.10473633,1.0,0.1000000000000005,0.1000000000000009
0.0,0.0,0.0,0,0.0,MID,0,3,0.0,1,31.5,Ryan Fraser,2032.50085449,Manchester City,0.8680076637914546,2022-23,0.25,0.25,Newcastle Utd,0.75,1764.22631836,1.0,0.0500000000000005,0.07500000000000089
0.0,0.0,0.0,0,1.0,MID,0,4,0.0,1,9.0,Ryan Fraser,1711.95776367,Wolves,1.034021022566084,2022-23,0.25,0.25,Newcastle Utd,0.75,1770.20031738,0.0,0.0250000000000005,0.07500000000000087
0.0,0.0,0.0,0,2.0,MID,0,5,0.0,1,12.5,Ryan Fraser,2011.26489258,Liverpool,0.8800855678484892,2022-23,0.25,0.25,Newcastle Utd,0.5,1770.08520508,0.0,0.0500000000000005,0.07500000000000087
0.0,0.0,0.0,0,2.0,MID,0,6,0.0,1,24.75,Ryan Fraser,1756.3828125,Crystal Palace,1.0066009243073255,2022-23,0.25,0.0,Newcastle Utd,0.25,1767.9765625,1.0,0.0250000000000005,0.02500000000000089
0.0,0.0,0.25,0,2.0,MID,0,8,0.0,1,39.5,Ryan Fraser,1633.78210449,Bournemouth,1.0753449114369056,2022-23,0.5,0.0,Newcastle Utd,0.25,1756.87927246,1.0,0.0250000000000005,0.02500000000000089
0.0,0.0,0.25,0,1.0,MID,0,9,0.0,1,57.0,Ryan Fraser,1661.43896484,Fulham,1.0546197834831323,2022-23,1.5,0.25,Newcastle Utd,0.25,1752.18640137,0.0,0.0500000000000005,0.0750000000000009
0.0,0.0,0.25,0,0.0,MID,0,10,0.0,1,56.75,Ryan Fraser,1724.7109375,Brentford,1.0268221746868815,2022-23,1.5,0.25,Newcastle Utd,0.25,1770.97143555,1.0,0.0500000000000005,0.0750000000000009
0.0,0.0,0.25,0,1.0,MID,0,11,0.0,1,41.0,Ryan Fraser,1824.5690918,Manchester Utd,0.9800812477788132,2022-23,1.25,0.25,Newcastle Utd,0.25,1788.22595215,0.0,0.0500000000000005,0.05000000000000089
0.0,0.0,0.0,0,1.0,MID,0,12,0.0,1,31.75,Ryan Fraser,1707.37646484,Everton,1.0488955036860155,2022-23,1.0,0.25,Newcastle Utd,0.25,1790.85949707,1.0,0.0500000000000005,0.05000000000000089
0.0,0.0,0.0,0,0.0,MID,0,13,0.0,1,18.75,Ryan Fraser,1879.19775391,Tottenham,0.9559818811895187,2022-23,0.0,0.0,Newcastle Utd,0.5,1796.47900391,0.0,0.0250000000000005,8.881784197001252e-16
0.0,0.0,0.0,0,0.0,MID,0,14,0.0,1,12.5,Ryan Fraser,1719.32995605,Aston Villa,1.050535149680992,2022-23,0.0,0.0,Newcastle Utd,0.5,1806.21655273,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,0,0.0,MID,0,15,0.0,1,12.5,Ryan Fraser,1684.6809082,Southampton,1.082470962414151,2022-23,0.0,0.0,Newcastle Utd,0.75,1823.61816406,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,0,0.0,MID,0,17,0.0,1,4.5,Ryan Fraser,1786.00317383,Leicester City,1.0312762585691335,2022-23,0.0,0.0,Newcastle Utd,0.5,1841.8626709,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,0,0.0,MID,0,22,0.0,1,0.0,Ryan Fraser,1748.30541992,West Ham,1.0612590260773205,2022-23,0.0,0.0,Newcastle Utd,0.5,1855.40490723,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,0,0.0,MID,0,23,0.0,1,0.0,Ryan Fraser,1632.99768066,Bournemouth,1.1337648085217826,2022-23,0.0,0.0,Newcastle Utd,0.5,1851.43530273,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,1,0.0,0,3.0,Ryan Fredericks,1724.89587402,Newcastle Utd,1.0499163254819182,2021-22,0.0,0.0,West Ham,0.0,1810.99633789,0.0,1.9984014443252818e-15,3.552713678800501e-15
0.0,0.0,0.0,1,0.0,DEF,0,2,0.0,0,3.0,Ryan Fredericks,1806.80395508,Leicester City,1.0068063441279416,2021-22,0.0,0.0,West Ham,0.0,1819.10168457,1.0,1.9984014443252818e-15,3.552713678800501e-15
0.0,0.0,0.0,1,0.0,DEF,0,3,0.0,0,1.5,Ryan Fredericks,1688.38110352,Crystal Palace,1.085379176294656,2021-22,0.0,0.0,West Ham,0.0,1832.53369141,1.0,9.992007221626409e-16,1.7763568394002505e-15
0.0,0.0,0.0,1,0.0,DEF,0,4,0.0,0,1.0,Ryan Fredericks,1699.46179199,Southampton,1.0757006666677429,2021-22,0.0,0.0,West Ham,0.0,1828.11218262,0.0,6.661338147750939e-16,1.1842378929335002e-15
0.0,0.0,0.0,1,0.0,DEF,0,5,0.0,0,0.75,Ryan Fredericks,1924.82263184,Manchester Utd,0.9518978989708303,2021-22,0.0,0.0,West Ham,0.25,1832.23461914,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,11,0.0,0,0.0,Ryan Fredericks,1993.86523438,Liverpool,0.923926933102294,2021-22,0.0,0.0,West Ham,0.25,1842.18579102,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,19,0.0,0,0.0,Ryan Fredericks,1693.30847168,Southampton,1.0716198720778138,2021-22,0.0,0.0,West Ham,0.25,1814.58300781,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,20,0.0,0,0.0,Ryan Fredericks,1661.82568359,Watford,1.0847607215010115,2021-22,0.0,0.0,West Ham,0.25,1802.68322754,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,21,0.0,0,0.0,Ryan Fredericks,1722.47546387,Crystal Palace,1.0520815711989557,2021-22,0.0,0.0,West Ham,0.0,1812.18469238,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,22,0.0,0,0.0,Ryan Fredericks,1734.84741211,Leeds United,1.0505635078264959,2021-22,0.0,0.0,West Ham,0.0,1822.56738281,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,23,0.0,0,0.0,Ryan Fredericks,1870.61242676,Manchester Utd,0.9683617726027256,2021-22,0.0,0.0,West Ham,0.0,1811.42956543,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,24,0.0,0,5.25,Ryan Fredericks,1633.41955566,Watford,1.1056388799265222,2021-22,0.0,0.0,West Ham,0.0,1805.97216797,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,25,0.0,0,5.25,Ryan Fredericks,1759.79956055,Leicester City,1.02810954394405,2021-22,0.0,0.0,West Ham,0.25,1809.26672363,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,26,0.0,0,11.25,Ryan Fredericks,1698.29406738,Newcastle Utd,1.0672745405666166,2021-22,0.0,0.0,West Ham,0.25,1812.54602051,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.25,1,0.0,DEF,0,28,0.0,0,22.5,Ryan Fredericks,2019.58044434,Liverpool,0.899495617944383,2021-22,0.0,0.0,West Ham,0.25,1816.60375977,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.25,1,1.0,DEF,0,29,0.0,0,17.25,Ryan Fredericks,1768.50488281,Aston Villa,1.0239858356074198,2021-22,0.0,0.0,West Ham,0.25,1810.9239502,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.25,1,0.0,DEF,0,30,0.0,0,25.75,Ryan Fredericks,1821.27697754,Tottenham,1.0066155264677392,2021-22,0.0,0.0,West Ham,0.0,1833.32568359,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.25,1,2.0,DEF,0,31,0.0,0,19.75,Ryan Fredericks,1694.76379395,Everton,1.075809746885465,2021-22,0.0,0.0,West Ham,0.0,1823.2434082,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,32,0.0,0,31.0,Ryan Fredericks,1692.43615723,Brentford,1.0759091047075409,2021-22,0.0,0.0,West Ham,0.0,1820.9074707,0.0,0.0250000000000005,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,33,0.0,0,31.0,Ryan Fredericks,1686.96911621,Burnley,1.0853106927252631,2021-22,0.0,0.0,West Ham,0.0,1830.88562012,1.0,0.0250000000000005,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,34,0.0,0,22.5,Ryan Fredericks,1924.4588623,Chelsea,0.9488446268930153,2021-22,0.0,0.0,West Ham,0.0,1826.01245117,0.0,0.0250000000000005,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,35,0.0,0,22.5,Ryan Fredericks,1873.87609863,Arsenal,0.9664337861900338,2021-22,0.0,0.0,West Ham,0.0,1810.97717285,1.0,0.0250000000000005,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,38,0.0,0,22.5,Ryan Fredericks,1751.63110352,Brighton,1.0264400605395343,2021-22,0.0,0.0,West Ham,0.25,1797.94433594,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,5,0.0,0,22.5,Ryan Fredericks,1712.07287598,Wolves,0.9538743589143092,2022-23,0.0,0.0,Bournemouth,0.25,1633.10241699,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,6,0.0,0,5.5,Ryan Fredericks,1615.69128418,Nott'ham Forest,1.0111927981645195,2022-23,0.0,0.0,Bournemouth,0.5,1633.77539062,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,10,0.0,0,16.75,Ryan Fredericks,1734.54223633,Leicester City,0.9488522714225097,2022-23,0.0,0.0,Bournemouth,0.25,1645.82434082,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.25,1,1.0,DEF,0,11,0.0,0,34.5,Ryan Fredericks,1656.20654297,Fulham,1.0028323266744181,2022-23,0.0,0.0,Bournemouth,0.25,1660.89746094,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.25,1,2.0,DEF,0,12,0.0,0,57.0,Ryan Fredericks,1668.3659668,Southampton,0.9964433235824264,2022-23,0.0,0.0,Bournemouth,0.25,1662.43212891,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.25,1,1.0,DEF,0,13,0.0,0,72.0,Ryan Fredericks,1780.15881348,West Ham,0.9291903119623455,2022-23,0.0,0.0,Bournemouth,0.0,1654.10632324,0.0,0.0250000000000005,8.881784197001252e-16
0.0,0.0,0.25,1,1.0,DEF,0,14,0.0,0,74.75,Ryan Fredericks,1860.70007324,Tottenham,0.8850265911488432,2022-23,0.0,0.0,Bournemouth,0.0,1646.76904297,1.0,0.0250000000000005,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,15,0.0,0,60.25,Ryan Fredericks,1709.35009766,Leeds United,0.9657813227962652,2022-23,0.0,0.0,Bournemouth,0.0,1650.85839844,0.0,0.0250000000000005,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,16,0.0,0,55.75,Ryan Fredericks,1712.74475098,Everton,0.9608548475996568,2022-23,0.0,0.0,Bournemouth,0.0,1645.69909668,1.0,0.0250000000000005,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,23,0.0,0,35.25,Ryan Fredericks,1851.43530273,Newcastle Utd,0.8820171454287887,2022-23,0.0,0.0,Bournemouth,0.25,1632.99768066,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,24,0.0,0,24.25,Ryan Fredericks,1724.97167969,Wolves,0.9482296612625845,2022-23,0.0,0.0,Bournemouth,0.25,1635.66931152,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,25,0.0,0,21.0,Ryan Fredericks,2017.01611328,Manchester City,0.8159688843653421,2022-23,0.0,0.0,Bournemouth,0.5,1645.8223877,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,26,0.0,0,11.0,Ryan Fredericks,1931.1171875,Arsenal,0.8507041721102179,2022-23,0.0,0.0,Bournemouth,0.5,1642.80944824,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,1.0,DEF,0,27,0.0,0,17.75,Ryan Fredericks,1953.2355957,Liverpool,0.8427683407438938,2022-23,0.0,0.0,Bournemouth,0.25,1646.12512207,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,2,0.0,0,0.0,Ryan Sessegnon,1731.72753906,Wolves,1.0623366383020023,2021-22,0.0,0.0,Tottenham,1.0,1839.6776123,0.0,1.9984014443252818e-15,3.552713678800501e-15
0.0,0.0,0.0,1,0.0,DEF,0,3,0.0,0,0.0,Ryan Sessegnon,1673.90869141,Watford,1.1056391684728328,2021-22,0.0,0.0,Tottenham,1.0,1850.73901367,1.0,1.9984014443252818e-15,3.552713678800501e-15
0.0,0.0,0.0,1,1.0,DEF,0,12,0.0,0,0.0,Ryan Sessegnon,1755.25183105,Leeds United,1.020352495441426,2021-22,0.0,0.0,Tottenham,1.0,1790.97558594,1.0,9.992007221626409e-16,1.7763568394002505e-15
0.0,0.0,0.0,1,0.0,DEF,0,14,0.0,0,4.0,Ryan Sessegnon,1695.86193848,Brentford,1.052263015849887,2021-22,0.0,0.0,Tottenham,0.6666666666666666,1784.49279785,1.0,6.661338147750939e-16,1.1842378929335002e-15
0.0,0.0,0.0,1,1.0,DEF,0,18,0.0,0,20.25,Ryan Sessegnon,2008.32019043,Liverpool,0.8891654888594527,2021-22,0.0,0.0,Tottenham,0.75,1785.72900391,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,17,0.0,0,41.5,Ryan Sessegnon,1772.84924316,Leicester City,1.0173333238788125,2021-22,0.0,0.0,Tottenham,0.5,1803.57861328,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,23,0.0,0,38.5,Ryan Sessegnon,1924.26062012,Chelsea,0.9415324968491098,2021-22,0.0,0.0,Tottenham,0.5,1811.75390625,0.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,0.0,DEF,0,24,0.0,0,52.25,Ryan Sessegnon,1716.06384277,Southampton,1.0521192389122478,2021-22,0.25,0.0,Tottenham,0.25,1805.50378418,1.0,4.996003610813204e-16,0.02500000000000089
0.0,0.0,0.0,1,0.0,DEF,0,25,0.0,0,35.0,Ryan Sessegnon,1765.79370117,Wolves,1.016076105006599,2021-22,0.25,0.0,Tottenham,0.0,1794.18078613,1.0,4.996003610813204e-16,0.02500000000000089
0.0,0.0,0.0,1,1.0,DEF,0,26,0.0,0,20.5,Ryan Sessegnon,2032.33996582,Manchester City,0.8775128418194735,2021-22,0.25,0.0,Tottenham,0.0,1783.40441895,0.0,4.996003610813204e-16,0.02500000000000089
0.0,0.0,0.0,1,2.0,DEF,0,13,0.0,0,42.75,Ryan Sessegnon,1706.82788086,Burnley,1.0541243686466224,2021-22,0.25,0.0,Tottenham,0.0,1799.2088623,0.0,4.996003610813204e-16,0.02500000000000089
0.0,0.0,0.0,1,8.0,DEF,0,27,0.0,0,48.5,Ryan Sessegnon,1716.51428223,Leeds United,1.0432094731152735,2021-22,0.0,0.0,Tottenham,0.0,1790.68395996,0.0,4.996003610813204e-16,8.881784197001252e-16
0.25,0.0,0.25,1,4.0,DEF,0,28,0.0,0,67.75,Ryan Sessegnon,1701.6875,Everton,1.0606820234737577,2021-22,0.5,0.25,Tottenham,0.25,1804.94934082,1.0,0.1000000000000005,8.881784197001252e-16
0.25,0.0,0.25,1,0.0,DEF,0,32,0.0,0,72.25,Ryan Sessegnon,1747.78149414,Aston Villa,1.0507762840535553,2021-22,0.5,0.25,Tottenham,0.5,1836.52734375,0.0,0.1000000000000005,8.881784197001252e-16
0.25,0.0,0.25,1,0.0,DEF,0,33,0.0,0,50.0,Ryan Sessegnon,1717.26879883,Brighton,1.082903121198613,2021-22,0.5,0.25,Tottenham,0.75,1859.63574219,1.0,0.1000000000000005,8.881784197001252e-16
0.25,0.0,0.25,1,6.0,DEF,0,34,0.0,0,30.5,Ryan Sessegnon,1723.38696289,Brentford,1.0716766541641087,2021-22,0.5,0.25,Tottenham,0.75,1846.91357422,0.0,0.1000000000000005,8.881784197001252e-16
0.0,0.0,0.0,1,2.0,DEF,0,35,0.0,0,29.5,Ryan Sessegnon,1792.05603027,Leicester City,1.0283551887115627,2021-22,0.0,0.0,Tottenham,0.75,1842.87011719,1.0,4.996003610813204e-16,8.881784197001252e-16
0.0,0.0,0.0,1,5.0,DEF,0,36,0.0,0,40.75,Ryan Sessegnon,2047.72570801,Liverpool,0.8989940905410609,2021-22,0.0,0.0,Tottenham,0.5,1840.89331055,0.0,0.0250000000000005,8.881784197001252e-16
0.25,0.0,0.25,1,6.0,DEF,0,22,0.0,0,60.0,Ryan Sessegnon,1874.54968262,Arsenal,0.985303892318556,2021-22,0.0,0.0,Tottenham,0.25,1847.00109863,1.0,0.1750000000000005,8.881784197001252e-16
0.25,0.0,0.25,1,7.0,DEF,0,1,0.0,0,86.75,Ryan Sessegnon,1671.81921387,Southampton,1.1166435679122202,2022-23,0.75,0.0,Tottenham,0.75,1866.82617188,1.0,0.5500000000000005,0.05000000000000089
0.0,0.0,0.25,1,1.0,DEF,0,2,0.25,0,83.75,Ryan Sessegnon,1903.4753418,Chelsea,0.9832517489877999,2022-23,1.25,0.25,Tottenham,0.75,1871.59545898,0.0,0.4000000000000005,0.1500000000000009
0.0,0.0,0.25,1,1.0,DEF,0,3,0.25,0,75.25,Ryan Sessegnon,1714.78613281,Wolves,1.0929831212996326,2022-23,1.25,0.5,Tottenham,0.5,1874.2322998,1.0,0.2250000000000005,0.1500000000000009
0.0,0.0,0.25,1,1.0,DEF,0,4,0.25,0,56.5,Ryan Sessegnon,1622.52587891,Nott'ham Forest,1.1574583357534054,2022-23,0.75,0.5,Tottenham,0.5,1878.00610352,0.0,0.0250000000000005,0.1250000000000009
0.0,0.0,0.25,1,0.0,DEF,0,5,0.25,0,38.25,Ryan Sessegnon,1765.24475098,West Ham,1.066663278213783,2022-23,0.75,0.5,Tottenham,0.5,1882.92175293,0.0,4.996003610813204e-16,0.1250000000000009
0.0,0.0,0.0,1,5.0,DEF,0,6,0.0,0,22.0,Ryan Sessegnon,1664.86242676,Fulham,1.1299147350877055,2022-23,0.25,0.25,Tottenham,0.5,1881.15258789,1.0,4.996003610813204e-16,0.02500000000000089
0.0,0.0,0.0,1,1.0,DEF,0,8,0.0,0,30.5,Ryan Sessegnon,1727.45654297,Leicester City,1.0804043494438356,2022-23,1.5,0.5,Tottenham,0.5,1866.3515625,1.0,0.0500000000000005,0.1250000000000009
0.0,0.0,0.0,1,1.0,DEF,0,9,0.0,0,49.25,Ryan Sessegnon,1872.18054199,Arsenal,1.0006174649474624,2022-23,1.5,0.5,Tottenham,0.25,1873.33654785,0.0,0.0500000000000005,0.1250000000000009
0.0,0.0,0.0,1,6.0,DEF,0,10,0.0,0,50.0,Ryan Sessegnon,1792.22387695,Brighton,1.04288226222652,2022-23,1.5,0.5,Tottenham,0.0,1869.07849121,0.0,0.0500000000000005,0.1250000000000009
0.0,0.0,0.0,1,0.0,DEF,0,11,0.0,0,72.5,Ryan Sessegnon,1711.54528809,Everton,1.1018940974063371,2022-23,1.5,0.5,Tottenham,0.25,1885.94165039,1.0,0.07500000000000051,0.1250000000000009
0.0,0.0,0.0,1,1.0,DEF,0,12,0.0,0,50.0,Ryan Sessegnon,1821.93554688,Manchester Utd,1.0374189563767757,2022-23,0.0,0.0,Tottenham,0.5,1890.11047363,0.0,0.0250000000000005,8.881784197001252e-16
