FPL_points,FPL_points_2,FPL_points_4,FPL_pos,GW,Min_2,Min_4,Name_original,Opp_rating,Opp_score_2,Opp_score_4,Opponent,Player_CS_2,Player_CS_4,Saves_2,Saves_4,Season,Start_2,Start_4,Team,Team_rating,Team_result_2,Team_result_4,Was_home
3.0,-0.5,0.25,GK,32,90.0,90.0,Illan Meslier,1719.54394531,5.5,4.0,Fulham,0.0,0.0,1.5,1.0,2022-23,1.0,1.0,Leeds United,1682.98742676,0.0,0.75,0.0
2.0,1.0,1.0,GK,33,90.0,90.0,Illan Meslier,1723.6706543,4.0,3.5,Leicester City,0.0,0.0,2.0,1.5,2022-23,1.0,1.0,Leeds United,1677.20019531,0.0,0.75,1.0
1.0,2.5,1.0,GK,34,90.0,90.0,Illan Meslier,1669.81115723,1.5,3.5,Bournemouth,0.0,0.0,2.5,2.0,2022-23,1.0,1.0,Leeds United,1677.22753906,0.5,0.25,0.0
0.0,1.5,1.25,GK,35,90.0,90.0,Illan Meslier,2072.109375,2.5,3.25,Manchester City,0.0,0.0,2.5,2.25,2022-23,1.0,1.0,Leeds United,1665.19567871,0.5,0.25,0.0
0.0,0.5,1.5,GK,36,45.0,67.5,Illan Meslier,1871.87365723,3.0,2.25,Newcastle Utd,0.0,0.0,1.5,2.0,2022-23,0.5,0.75,Leeds United,1665.22302246,0.0,0.25,1.0
0.0,0.0,0.75,GK,37,0.0,45.0,Illan Meslier,1773.10632324,2.0,2.25,West Ham,0.0,0.0,0.0,1.25,2022-23,0.0,0.5,Leeds United,1674.14050293,0.5,0.5,0.0
0.0,0.0,0.25,GK,38,0.0,22.5,Illan Meslier,1805.76525879,2.5,2.75,Tottenham,0.0,0.0,0.0,0.75,2022-23,0.0,0.25,Leeds United,1667.93444824,0.5,0.25,1.0
0.0,0.0,0.0,GK,1,0.0,0.0,Jason Steele,1709.37329102,1.0,1.0,Burnley,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1720.88342285,3.0,3.0,0.0
0.0,0.0,0.0,GK,2,0.0,0.0,Jason Steele,1681.87426758,1.0,1.0,Watford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1728.48059082,3.0,3.0,1.0
0.0,0.0,0.0,GK,3,0.0,0.0,Jason Steele,1780.00732422,0.5,0.5,Everton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1738.98168945,3.0,3.0,1.0
0.0,0.0,0.0,GK,4,0.0,0.0,Jason Steele,1692.49743652,1.0,1.0,Brentford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1728.15344238,1.5,2.0,0.0
0.0,0.0,0.0,GK,5,0.0,0.0,Jason Steele,1795.13720703,1.0,0.75,Leicester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1735.55639648,1.5,2.25,1.0
0.0,0.0,0.0,GK,6,0.0,0.0,Jason Steele,1708.11022949,0.5,0.75,Crystal Palace,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1744.62426758,3.0,2.25,0.0
0.0,0.0,0.0,GK,7,0.0,0.0,Jason Steele,1844.3326416,1.0,1.0,Arsenal,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1739.25769043,2.0,1.75,1.0
0.0,0.0,0.0,GK,9,0.0,0.0,Jason Steele,2011.15161133,0.5,0.5,Manchester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1742.26953125,1.0,2.0,1.0
0.0,0.0,0.0,GK,10,0.0,0.0,Jason Steele,1996.18652344,2.0,1.5,Liverpool,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1737.11755371,0.5,1.25,0.0
0.0,0.0,0.0,GK,11,0.0,0.0,Jason Steele,1682.81604004,3.0,1.75,Newcastle Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1742.94006348,0.5,0.75,1.0
2.0,0.0,0.0,GK,12,0.0,0.0,Jason Steele,1723.41333008,1.5,1.75,Aston Villa,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1740.44763184,1.0,0.75,0.0
0.0,1.0,0.5,GK,13,45.0,22.5,Jason Steele,1753.69311523,1.5,2.25,Leeds United,0.0,0.0,1.5,0.75,2021-22,0.5,0.25,Brighton,1733.92016602,0.5,0.5,1.0
0.0,1.0,0.5,GK,14,45.0,22.5,Jason Steele,1847.98742676,1.0,1.25,West Ham,0.0,0.0,1.5,0.75,2021-22,0.5,0.25,Brighton,1733.47961426,0.5,0.75,0.0
0.0,0.0,0.5,GK,15,0.0,22.5,Jason Steele,1710.68688965,0.5,1.0,Southampton,0.0,0.0,0.0,0.75,2021-22,0.0,0.25,Brighton,1737.53820801,1.0,0.75,0.0
0.0,0.0,0.5,GK,20,0.0,22.5,Jason Steele,1938.97839355,1.0,1.0,Chelsea,0.0,0.0,0.0,0.75,2021-22,0.0,0.25,Brighton,1725.1427002,1.0,0.75,0.0
0.0,0.0,0.0,GK,21,0.0,0.0,Jason Steele,1732.85766602,1.0,0.75,Everton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1731.41931152,1.0,1.0,0.0
0.0,0.0,0.0,GK,25,0.0,0.0,Jason Steele,1630.12487793,1.5,1.25,Watford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1744.73779297,2.0,1.5,0.0
0.0,0.0,0.0,GK,18,0.0,0.0,Jason Steele,1866.94763184,1.0,1.0,Manchester Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1753.69421387,3.0,2.0,0.0
0.0,0.0,0.0,GK,26,0.0,0.0,Jason Steele,1686.43701172,1.0,1.25,Burnley,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1750.95690918,1.5,1.75,1.0
0.0,0.0,0.0,GK,27,0.0,0.0,Jason Steele,1727.15576172,2.5,1.75,Aston Villa,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1733.47155762,0.0,1.5,1.0
0.0,0.0,0.0,GK,28,0.0,0.0,Jason Steele,1715.75805664,2.5,1.75,Newcastle Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1719.9230957,0.0,0.75,0.0
0.0,0.0,0.0,GK,29,0.0,0.0,Jason Steele,2020.9407959,2.0,2.25,Liverpool,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1713.3449707,0.0,0.0,1.0
0.0,0.0,0.0,GK,16,0.0,0.0,Jason Steele,1806.12011719,2.0,2.25,Tottenham,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1705.74780273,0.0,0.0,1.0
0.0,0.0,0.0,GK,32,0.0,0.0,Jason Steele,1864.68530273,2.0,2.0,Arsenal,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1694.42004395,0.0,0.0,0.0
0.0,0.0,0.0,GK,33,0.0,0.0,Jason Steele,1859.63574219,1.5,1.75,Tottenham,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1717.26879883,1.5,0.75,0.0
0.0,0.0,0.0,GK,30,0.0,0.0,Jason Steele,2037.69885254,0.5,1.25,Manchester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1729.9909668,3.0,1.5,0.0
0.0,0.0,0.0,GK,34,0.0,0.0,Jason Steele,1714.41943359,1.5,1.5,Southampton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1727.14367676,1.5,1.5,1.0
0.0,0.0,0.0,GK,35,0.0,0.0,Jason Steele,1764.06152344,2.5,1.5,Wolves,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1723.83972168,0.5,1.75,0.0
0.0,0.0,0.0,GK,36,0.0,0.0,Jason Steele,1842.86743164,1.0,1.25,Manchester Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1731.90100098,2.0,1.75,1.0
0.0,0.0,0.0,GK,38,0.0,0.0,Jason Steele,1797.94433594,0.0,1.25,West Ham,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Brighton,1751.63110352,3.0,1.75,1.0
0.0,0.0,0.0,GK,1,0.0,0.0,Jason Steele,1810.87280273,0.5,0.75,Manchester Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1760.24414062,3.0,2.5,0.0
0.0,0.0,0.0,GK,2,0.0,0.0,Jason Steele,1762.33654785,1.0,0.5,Newcastle Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1770.92871094,3.0,3.0,1.0
0.0,0.0,0.0,GK,3,0.0,0.0,Jason Steele,1768.109375,0.5,0.5,West Ham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1769.58862305,2.0,2.5,0.0
0.0,0.0,0.0,GK,4,0.0,0.0,Jason Steele,1731.33239746,0.0,0.5,Leeds United,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1783.54016113,2.0,2.5,1.0
0.0,0.0,0.0,GK,5,0.0,0.0,Jason Steele,1654.5411377,0.0,0.25,Fulham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1788.8939209,3.0,2.5,0.0
0.0,0.0,0.0,GK,6,0.0,0.0,Jason Steele,1746.61853027,1.0,0.5,Leicester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1778.57275391,1.5,1.75,1.0
0.0,0.0,0.0,GK,9,0.0,0.0,Jason Steele,1982.51477051,2.0,1.0,Liverpool,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1779.39868164,1.5,2.25,0.0
0.0,0.0,0.0,GK,10,0.0,0.0,Jason Steele,1869.07849121,2.5,1.75,Tottenham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1792.22387695,2.0,1.75,1.0
0.0,0.0,0.0,GK,11,0.0,0.0,Jason Steele,1719.69030762,2.0,2.0,Brentford,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1790.9239502,0.5,1.0,0.0
0.0,0.0,0.0,GK,12,0.0,0.0,Jason Steele,1592.38232422,1.5,2.0,Nott'ham Forest,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1778.99499512,0.0,1.0,1.0
0.0,0.0,0.0,GK,13,0.0,0.0,Jason Steele,2035.1229248,1.0,1.5,Manchester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1773.83227539,0.5,0.5,0.0
0.0,0.0,0.0,GK,14,0.0,0.0,Jason Steele,1905.65234375,1.5,1.5,Chelsea,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1769.15734863,0.5,0.25,1.0
0.0,0.0,0.0,GK,15,0.0,0.0,Jason Steele,1694.30664062,2.0,1.5,Wolves,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1795.22167969,1.5,1.0,0.0
0.0,0.0,0.0,GK,16,0.0,0.0,Jason Steele,1733.29052734,1.5,1.5,Aston Villa,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1802.37207031,3.0,1.75,1.0
0.0,0.0,0.0,GK,17,0.0,0.0,Jason Steele,1672.72241211,2.0,2.0,Southampton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1791.25488281,1.5,1.5,0.0
0.0,0.0,0.0,GK,18,0.0,0.0,Jason Steele,1926.28527832,1.5,1.5,Arsenal,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1799.85070801,1.5,2.25,1.0
0.0,0.0,0.0,GK,19,0.0,0.0,Jason Steele,1696.24914551,2.5,2.25,Everton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1791.68823242,1.5,1.5,0.0
0.0,0.0,0.0,GK,20,0.0,0.0,Jason Steele,1987.88903809,2.5,2.0,Liverpool,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1802.94726562,1.5,1.5,1.0
0.0,0.0,0.0,GK,21,0.0,0.0,Jason Steele,1745.29675293,0.5,1.5,Leicester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1823.63244629,3.0,2.25,0.0
0.0,0.0,0.0,GK,22,0.0,0.0,Jason Steele,1636.08166504,1.0,1.75,Bournemouth,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1822.43005371,2.0,1.75,1.0
0.0,0.0,0.0,GK,23,0.0,0.0,Jason Steele,1738.24267578,1.0,0.75,Crystal Palace,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1825.51403809,2.0,2.5,0.0
0.0,0.0,0.0,GK,24,0.0,0.0,Jason Steele,1727.96948242,0.5,0.75,Fulham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1822.23840332,2.0,2.0,1.0
6.0,0.0,0.0,GK,26,0.0,0.0,Jason Steele,1754.26806641,1.0,1.0,West Ham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Brighton,1809.08996582,0.5,1.25,1.0
1.0,3.0,1.5,GK,27,45.0,22.5,Jason Steele,1694.40600586,0.5,0.5,Leeds United,0.5,0.25,1.0,0.5,2022-23,0.5,0.25,Brighton,1825.12719727,1.5,1.75,0.0
10.0,3.5,1.75,GK,8,90.0,45.0,Jason Steele,1741.12841797,1.0,1.0,Crystal Palace,0.5,0.25,2.0,1.0,2022-23,1.0,0.5,Brighton,1825.84838867,2.0,1.25,1.0
4.0,5.5,4.25,GK,29,90.0,67.5,Jason Steele,1794.70556641,1.0,0.75,Brentford,0.5,0.5,2.5,1.75,2022-23,1.0,0.75,Brighton,1830.80749512,2.0,1.75,1.0
6.0,7.0,5.25,GK,7,90.0,90.0,Jason Steele,1664.47473145,1.5,1.25,Bournemouth,0.5,0.5,2.5,2.25,2022-23,1.0,1.0,Brighton,1828.29760742,2.0,2.0,0.0
1.0,5.0,5.25,GK,30,90.0,90.0,Jason Steele,1848.28051758,1.5,1.25,Tottenham,0.5,0.5,2.5,2.5,2022-23,1.0,1.0,Brighton,1835.87231445,2.0,2.0,0.0
10.0,3.5,5.25,GK,33,90.0,90.0,Jason Steele,1625.08532715,1.0,1.25,Nott'ham Forest,0.5,0.5,2.0,2.25,2022-23,1.0,1.0,Brighton,1832.27563477,1.5,1.75,0.0
6.0,5.5,5.25,GK,34,90.0,90.0,Jason Steele,1730.45483398,2.5,2.0,Wolves,0.0,0.25,2.0,2.25,2022-23,1.0,1.0,Brighton,1814.97998047,0.0,1.0,1.0
9.0,8.0,5.75,GK,28,90.0,90.0,Jason Steele,1860.40490723,1.5,1.25,Manchester Utd,0.5,0.5,2.5,2.25,2022-23,1.0,1.0,Brighton,1827.25292969,1.5,1.5,1.0
-2.0,7.5,6.5,GK,35,90.0,90.0,Jason Steele,1670.43981934,0.0,1.25,Everton,1.0,0.5,3.5,2.75,2022-23,1.0,1.0,Brighton,1834.81774902,3.0,1.5,1.0
6.0,3.5,5.75,GK,36,90.0,90.0,Jason Steele,1949.28430176,2.5,2.0,Arsenal,0.5,0.5,3.0,2.75,2022-23,1.0,1.0,Brighton,1809.08300781,1.5,1.5,0.0
1.0,2.0,4.75,GK,25,90.0,90.0,Jason Steele,1870.19946289,2.5,1.25,Newcastle Utd,0.5,0.75,1.5,2.5,2022-23,1.0,1.0,Brighton,1833.63623047,1.5,2.25,0.0
2.0,3.5,3.5,GK,37,90.0,90.0,Jason Steele,1623.57653809,2.0,2.25,Southampton,0.5,0.5,3.5,3.25,2022-23,1.0,1.0,Brighton,1825.50732422,1.5,1.5,1.0
3.0,1.5,1.75,GK,32,90.0,90.0,Jason Steele,2091.92993164,2.5,2.5,Manchester City,0.0,0.25,2.5,2.0,2022-23,1.0,1.0,Brighton,1829.30651855,1.5,1.5,1.0
2.0,2.5,3.0,GK,38,90.0,90.0,Jason Steele,1820.09216309,1.0,1.5,Aston Villa,0.0,0.25,1.5,2.5,2022-23,1.0,1.0,Brighton,1834.81115723,2.0,1.75,0.0
0.0,0.0,0.0,GK,13,0.0,0.0,Joel Robles,1669.83154297,3.0,3.0,Fulham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1697.41040039,0.0,0.0,1.0
0.0,0.0,0.0,GK,14,0.0,0.0,Joel Robles,1992.20422363,3.0,3.0,Liverpool,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1685.32995605,0.0,0.0,0.0
0.0,0.0,0.0,GK,16,0.0,0.0,Joel Robles,1872.84020996,2.0,2.0,Tottenham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1714.50939941,1.5,1.5,0.0
0.0,0.0,0.0,GK,17,0.0,0.0,Joel Robles,2029.86376953,2.5,2.6666666666666665,Manchester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1711.24023438,1.5,1.0,1.0
0.0,0.0,0.0,GK,18,0.0,0.0,Joel Robles,1855.15356445,3.5,2.75,Newcastle Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1708.10473633,0.0,0.75,0.0
0.0,0.0,0.0,GK,19,0.0,0.0,Joel Robles,1749.58898926,1.5,2.0,West Ham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1712.96166992,0.5,1.0,1.0
0.0,0.0,0.0,GK,20,0.0,0.0,Joel Robles,1754.20678711,1.0,2.25,Aston Villa,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1713.10791016,1.0,0.5,0.0
0.0,0.0,0.0,GK,21,0.0,0.0,Joel Robles,1780.16015625,2.0,1.75,Brentford,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1707.01049805,0.5,0.5,1.0
0.0,0.0,0.0,GK,22,0.0,0.0,Joel Robles,1655.64318848,1.0,1.0,Nott'ham Forest,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1708.11572266,0.5,0.75,0.0
0.0,0.0,0.0,GK,8,0.0,0.0,Joel Robles,1871.24475098,0.5,1.25,Manchester Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1699.77429199,0.5,0.5,0.0
0.0,0.0,0.0,GK,23,0.0,0.0,Joel Robles,1865.7734375,1.5,1.25,Manchester Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1705.2454834,0.5,0.5,1.0
0.0,0.0,0.0,GK,24,0.0,0.0,Joel Robles,1676.44799805,2.0,1.25,Everton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1696.11083984,0.5,0.5,0.0
0.0,0.0,0.0,GK,25,0.0,0.0,Joel Robles,1648.39147949,1.5,1.5,Southampton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1687.28820801,0.0,0.25,1.0
0.0,0.0,0.0,GK,26,0.0,0.0,Joel Robles,1832.56347656,0.5,1.25,Chelsea,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1693.10852051,1.5,1.0,0.0
0.0,0.0,0.0,GK,27,0.0,0.0,Joel Robles,1825.12719727,0.5,1.0,Brighton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1694.40600586,1.5,0.75,1.0
0.0,0.0,0.0,GK,28,0.0,0.0,Joel Robles,1724.91479492,1.5,1.0,Wolves,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1699.7097168,0.5,1.0,0.0
0.0,0.0,0.0,GK,29,0.0,0.0,Joel Robles,1953.11169434,2.0,1.25,Arsenal,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1714.12573242,2.0,1.75,0.0
0.0,0.0,0.0,GK,7,0.0,0.0,Joel Robles,1648.52697754,3.0,2.25,Nott'ham Forest,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1710.44299316,1.5,1.0,1.0
0.0,0.0,0.0,GK,30,0.0,0.0,Joel Robles,1739.43823242,2.5,2.25,Crystal Palace,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1715.62268066,1.5,1.75,1.0
0.0,0.0,0.0,GK,31,0.0,0.0,Joel Robles,1928.52099609,3.0,3.0,Liverpool,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1698.08056641,1.5,1.5,1.0
0.0,0.0,0.0,GK,32,0.0,0.0,Joel Robles,1719.54394531,5.5,4.0,Fulham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1682.98742676,0.0,0.75,0.0
0.0,0.0,0.0,GK,33,0.0,0.0,Joel Robles,1723.6706543,4.0,3.5,Leicester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1677.20019531,0.0,0.75,1.0
0.0,0.0,0.0,GK,34,0.0,0.0,Joel Robles,1669.81115723,1.5,3.5,Bournemouth,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1677.22753906,0.5,0.25,0.0
2.0,0.0,0.0,GK,35,0.0,0.0,Joel Robles,2072.109375,2.5,3.25,Manchester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Leeds United,1665.19567871,0.5,0.25,0.0
1.0,1.0,0.5,GK,36,45.0,22.5,Joel Robles,1871.87365723,3.0,2.25,Newcastle Utd,0.0,0.0,2.0,1.0,2022-23,0.5,0.25,Leeds United,1665.22302246,0.0,0.25,1.0
3.0,1.5,0.75,GK,37,90.0,45.0,Joel Robles,1773.10632324,2.0,2.25,West Ham,0.0,0.0,3.5,1.75,2022-23,1.0,0.5,Leeds United,1674.14050293,0.5,0.5,0.0
1.0,2.0,1.5,GK,38,90.0,67.5,Joel Robles,1805.76525879,2.5,2.75,Tottenham,0.0,0.0,4.5,3.25,2022-23,1.0,0.75,Leeds United,1667.93444824,0.5,0.25,1.0
2.0,2.0,2.0,GK,1,90.0,90.0,Jordan Pickford,1700.75109863,1.0,1.0,Southampton,0.0,0.0,2.0,2.0,2021-22,1.0,1.0,Everton,1771.19372559,3.0,3.0,1.0
1.0,2.0,2.0,GK,2,90.0,90.0,Jordan Pickford,1774.57873535,1.0,1.0,Leeds United,0.0,0.0,2.0,2.0,2021-22,1.0,1.0,Everton,1778.28051758,3.0,3.0,0.0
6.0,1.5,1.5,GK,3,90.0,90.0,Jordan Pickford,1738.98168945,1.5,1.5,Brighton,0.0,0.0,2.0,2.0,2021-22,1.0,1.0,Everton,1780.00732422,2.0,2.0,0.0
3.0,3.5,3.0,GK,4,90.0,90.0,Jordan Pickford,1699.07641602,1.0,1.0,Burnley,0.5,0.3333333333333333,2.5,2.3333333333333335,2021-22,1.0,1.0,Everton,1790.83557129,2.0,2.3333333333333335,1.0
3.0,4.5,3.0,GK,7,90.0,90.0,Jordan Pickford,1916.9095459,0.5,1.0,Manchester Utd,0.5,0.25,4.0,3.0,2021-22,1.0,1.0,Everton,1782.87646484,3.0,2.5,0.0
3.0,3.0,3.25,GK,8,90.0,90.0,Jordan Pickford,1818.15319824,1.0,1.0,West Ham,0.0,0.25,5.0,3.75,2021-22,1.0,1.0,Everton,1787.28979492,2.0,2.0,1.0
1.0,3.0,3.75,GK,9,90.0,90.0,Jordan Pickford,1659.01513672,1.0,0.75,Watford,0.0,0.25,4.0,4.0,2021-22,1.0,1.0,Everton,1782.58630371,0.5,1.75,1.0
1.0,2.0,2.5,GK,10,90.0,90.0,Jordan Pickford,1743.6998291,3.0,2.0,Wolves,0.0,0.0,3.0,4.0,2021-22,1.0,1.0,Everton,1761.73474121,0.0,1.0,0.0
6.0,1.0,2.0,GK,11,90.0,90.0,Jordan Pickford,1791.29174805,3.5,2.25,Tottenham,0.0,0.0,2.5,3.25,2021-22,1.0,1.0,Everton,1752.7434082,0.0,0.25,1.0
2.0,3.5,2.75,GK,12,90.0,90.0,Jordan Pickford,2003.76257324,1.0,2.0,Manchester City,0.5,0.25,1.0,2.0,2021-22,1.0,1.0,Everton,1753.05944824,0.5,0.25,0.0
3.0,4.0,2.5,GK,13,90.0,90.0,Jordan Pickford,1686.97009277,1.5,2.5,Brentford,0.5,0.25,2.0,2.25,2021-22,1.0,1.0,Everton,1753.78125,0.5,0.25,0.0
1.0,2.5,3.0,GK,14,90.0,90.0,Jordan Pickford,2003.7322998,2.0,1.5,Liverpool,0.0,0.25,3.5,2.25,2021-22,1.0,1.0,Everton,1744.8894043,0.0,0.25,1.0
2.0,2.0,3.0,GK,15,90.0,90.0,Jordan Pickford,1855.03051758,2.5,2.0,Arsenal,0.0,0.25,3.0,2.5,2021-22,1.0,1.0,Everton,1739.62084961,0.0,0.25,1.0
2.0,1.5,2.0,GK,16,90.0,90.0,Jordan Pickford,1715.2421875,2.5,2.25,Crystal Palace,0.0,0.0,2.5,3.0,2021-22,1.0,1.0,Everton,1737.45129395,1.5,0.75,0.0
8.0,2.0,2.0,GK,17,90.0,90.0,Jordan Pickford,1943.04394531,2.0,2.25,Chelsea,0.0,0.0,2.5,2.75,2021-22,1.0,1.0,Everton,1726.58972168,1.5,0.75,0.0
1.0,5.0,3.25,GK,21,90.0,90.0,Jordan Pickford,1731.41931152,2.0,2.25,Brighton,0.0,0.0,6.0,4.25,2021-22,1.0,1.0,Everton,1732.85766602,0.5,1.0,1.0
2.0,4.5,3.25,GK,23,90.0,90.0,Jordan Pickford,1735.09350586,2.0,2.0,Aston Villa,0.0,0.0,5.5,4.0,2021-22,1.0,1.0,Everton,1713.12878418,0.5,1.0,1.0
4.0,1.5,3.25,GK,24,90.0,90.0,Jordan Pickford,1675.55664062,2.0,2.0,Newcastle Utd,0.0,0.0,2.0,4.0,2021-22,1.0,1.0,Everton,1704.65686035,0.0,0.25,0.0
6.0,3.0,3.75,GK,25,90.0,90.0,Jordan Pickford,1736.51342773,2.0,2.0,Leeds United,0.0,0.0,4.5,5.0,2021-22,1.0,1.0,Everton,1693.57397461,0.0,0.25,1.0
4.0,5.0,3.25,GK,26,90.0,90.0,Jordan Pickford,1735.73950195,1.5,1.75,Southampton,0.5,0.25,3.5,2.75,2021-22,1.0,1.0,Everton,1710.87658691,1.5,0.75,0.0
4.0,5.0,4.0,GK,27,90.0,90.0,Jordan Pickford,2019.44116211,1.0,1.5,Manchester City,0.5,0.25,4.5,4.5,2021-22,1.0,1.0,Everton,1704.05126953,1.5,0.75,1.0
1.0,4.0,4.5,GK,28,90.0,90.0,Jordan Pickford,1804.94934082,1.5,1.5,Tottenham,0.0,0.25,8.0,5.75,2021-22,1.0,1.0,Everton,1701.6875,0.0,0.75,0.0
2.0,2.5,3.75,GK,29,90.0,90.0,Jordan Pickford,1773.75354004,3.0,2.0,Wolves,0.0,0.25,5.0,4.75,2021-22,1.0,1.0,Everton,1692.1628418,0.0,0.75,1.0
2.0,1.5,2.75,GK,31,90.0,90.0,Jordan Pickford,1823.2434082,3.0,2.25,West Ham,0.0,0.0,2.5,5.25,2021-22,1.0,1.0,Everton,1694.76379395,0.0,0.0,0.0
1.0,2.0,2.25,GK,19,90.0,90.0,Jordan Pickford,1688.59973145,1.5,2.25,Burnley,0.0,0.0,3.0,4.0,2021-22,1.0,1.0,Everton,1691.81665039,0.0,0.0,0.0
9.0,1.5,1.5,GK,32,90.0,90.0,Jordan Pickford,1861.16418457,2.5,2.75,Manchester Utd,0.0,0.0,2.5,2.5,2021-22,1.0,1.0,Everton,1679.79248047,0.0,0.0,1.0
2.0,5.0,3.5,GK,18,90.0,90.0,Jordan Pickford,1800.54223633,1.5,1.5,Leicester City,0.5,0.25,2.5,2.75,2021-22,1.0,1.0,Everton,1700.67346191,1.5,0.75,1.0
1.0,5.5,3.5,GK,34,90.0,90.0,Jordan Pickford,2050.61425781,0.5,1.5,Liverpool,0.5,0.25,3.0,2.75,2021-22,1.0,1.0,Everton,1702.34753418,2.0,1.0,0.0
