,Unnamed: 0.1,Unnamed: 0,season,name,position_fpl,team,assists_fpl,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,a_team,goals,shots,xG,time,position_und,h_goals,a_goals,date,id,xA,assists_und,key_passes,npg,npxG,xGChain,xGBuildup,player_name,h_team,goals_scored_avg5,xG_avg5,assists_fpl_avg5,bonus_avg5,bps_avg5,clean_sheets_avg5,goals_conceded_avg5,shots_avg5,xGBuildup_avg5,xGChain_avg5,yellow_cards_avg5,red_cards_avg5,minutes_avg5,was_played,next_gw,opp_team,team_rating,opp_team_rating,rating_diff
0,49699,49699,2020,Kai Havertz,MID,Chelsea,0,0,8,0,14.8,500,7,1,0,2.3,8.4,2020-09-14T19:15:00Z,79,3,Brighton,0,0,0,0,1,0,755977,3.0,1.0,0.0,2,0,0,0,85,0,0,1,Chelsea,0,0,0,84,AMC,1,3,2020-09-14,14095,0.1532256007194519,0,1,0,0,0.35831865668296814,0.20509305596351624,Kai Havertz,Brighton,0.2,0.4092663012444973,0.0,0.0,8.6,0.2,1.4,2.0,0.19417270570993422,0.6775964424014091,0.0,0.0,72.8,1,0,Burnley,1873.33776855,1664.11499023,0.1257261544715025
285,49915,49915,2020,Aleksandar Mitrović,FWD,Fulham,0,3,47,0,7.5,184,13,4,2,15.9,75.2,2020-09-19T14:00:00Z,90,10,Leeds,0,0,0,0,2,0,1290155,3.0,4.0,76.0,12,-202045,59667,261712,60,0,1,2,Fulham,2,6,1.027191400527954,90,FW,4,3,2020-09-19,14097,0,0,0,1,0.26602253317832947,0.26602253317832947,0,Aleksandar Mitrovic,Leeds,0.4,0.3186930060386658,0.0,0.6,11.2,0.0,1.8,3.4,0.03678891584277153,0.23304039090871811,0.2,0.0,65.2,1,0,Crystal Palace,1718.95336914,1749.14697266,-0.017261901939597143
266,50347,50347,2020,Rodrigo Moreno,FWD,Leeds,0,0,5,0,0.7,492,13,1,0,0.5,0.0,2020-09-19T14:00:00Z,45,8,Fulham,0,0,0,0,2,0,473291,3.0,4.0,4.0,1,-46428,50826,97254,60,1,0,2,Fulham,0,0,0,48,MC,4,3,2020-09-19,14097,0,0,0,0,0,0,0,Rodrigo,Leeds,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,1,0,Norwich,1720.47583008,1577.26550293,0.09079658870619184
342,50109,50109,2020,Jack Harrison,MID,Leeds,0,0,1,0,2.0,203,13,3,0,1.5,0.8,2020-09-19T14:00:00Z,90,8,Fulham,0,0,0,0,2,0,250466,3.0,4.0,12.0,2,158460,195124,36664,55,1,0,2,Fulham,0,2,0.10323820263147354,90,ML,4,3,2020-09-19,14097,0,0,0,0,0.10323820263147354,0.16997970640659332,0.12778238952159882,Jack Harrison,Leeds,0.0,0.10323820263147354,0.0,0.0,1.0,0.0,3.0,2.0,0.12778238952159882,0.16997970640659332,0.0,0.0,90.0,1,0,Brighton,1664.11499023,1779.39660645,-0.06478691473397462
305,50088,50088,2020,Harrison Reed,MID,Fulham,0,0,17,0,15.1,373,13,4,0,3.4,11.0,2020-09-19T14:00:00Z,69,10,Leeds,0,0,0,0,2,0,85536,3.0,4.0,8.0,2,8455,21059,12604,45,0,0,2,Fulham,0,2,0.03609403967857361,72,DMC,4,3,2020-09-19,14097,0.023559074848890305,0,1,0,0.03609403967857361,0.04000021889805794,0.016441142186522484,Harrison Reed,Leeds,0.0,0.007218807935714722,0.0,0.0,13.4,0.2,1.8,0.4,0.14340184740722178,0.15768958628177643,0.2,0.0,71.2,1,0,West Ham,1718.95336914,1750.15258789,-0.017826570646399503
53,50237,50237,2020,Marcus Rashford,MID,Man Utd,0,0,11,0,31.3,306,15,3,0,5.0,8.2,2020-09-19T16:30:00Z,90,6,Crystal Palace,0,0,0,0,2,0,445991,3.0,1.0,10.0,2,111651,160201,48550,95,1,0,2,Crystal Palace,0,1,0.03676702454686165,90,AML,1,3,2020-09-19,14098,0.052798256278038025,0,2,0,0.03676702454686165,0.12829649448394775,0.0586063377559185,Marcus Rashford,Man Utd,0.8,0.6884790081530809,0.0,0.8,26.8,0.0,1.6,2.4,0.0787128321826458,0.517908439040184,0.2,0.0,80.2,1,0,Liverpool,1703.79125977,1982.51989746,-0.14059310983315054
4,49974,49974,2020,Bruno Miguel Borges Fernandes,MID,Man Utd,0,0,13,0,78.4,302,15,3,0,12.9,25.6,2020-09-19T16:30:00Z,90,6,Crystal Palace,0,0,0,0,2,0,1623046,3.0,1.0,25.0,2,451998,525858,73860,105,1,0,2,Crystal Palace,0,3,0.12875239551067352,90,AMC,1,3,2020-09-19,14098,0.10400673747062683,0,5,0,0.12875239551067352,0.12554053962230682,0.0662679374217987,Bruno Fernandes,Man Utd,0.4,0.3012548625469208,0.8,1.0,28.6,0.2,1.4,2.0,0.36234415173530576,0.6466814905405045,0.2,0.0,88.6,1,0,Liverpool,1873.33776855,1982.51989746,-0.05507240005504306
269,50277,50277,2020,Michail Antonio,FWD,West Ham,0,0,17,0,2.6,437,9,2,1,10.2,29.4,2020-09-19T19:00:00Z,90,1,Arsenal,0,0,0,0,2,0,495278,1.0,2.0,70.0,6,-172615,17622,190237,64,0,0,2,West Ham,1,5,1.6981816291809082,90,FW,2,1,2020-09-19,14099,0,0,0,1,1.6981816291809082,1.6981816291809082,0,Michail Antonio,Arsenal,1.0,1.2071495562791825,0.0,0.6,18.4,0.2,1.6,3.8,0.07448616921901703,1.1419239193201065,0.2,0.0,78.4,1,0,Aston Villa,1720.47583008,1716.01574707,0.00259909212232765
317,50314,50314,2020,Pablo Fornals,MID,West Ham,0,0,11,0,12.8,450,9,2,0,1.5,2.6,2020-09-19T19:00:00Z,87,1,Arsenal,0,0,0,0,2,0,5983,1.0,2.0,0.0,2,-1225,244,1469,65,0,0,2,West Ham,0,0,0,89,ML,2,1,2020-09-19,14099,0.04068908095359802,0,1,0,0,0.04068908095359802,0,Pablo Fornals,Arsenal,0.2,0.05988735184073448,0.0,0.0,10.8,0.2,1.4,1.2,0.04859081879258156,0.10299064815044404,0.2,0.0,68.6,1,0,Burnley,1716.01574707,1664.11499023,0.03118820342627086
294,49975,49975,2020,Bukayo Saka,MID,Arsenal,0,0,8,0,20.3,24,9,1,0,5.8,7.4,2020-09-19T19:00:00Z,88,19,West Ham,0,0,0,0,2,0,357292,1.0,2.0,30.0,2,-145334,7716,153050,54,1,0,2,West Ham,0,2,0.16828149557113647,90,DML,2,1,2020-09-19,14099,0.1316869705915451,0,1,0,0.16828149557113647,1.2353001832962036,0.9353317022323608,Bukayo Saka,Arsenal,0.0,0.0518445760011673,0.4,0.4,15.2,0.4,0.6,0.6,0.2600500285625458,0.5952487766742707,0.0,0.0,80.8,1,0,West Ham,1718.95336914,1750.15258789,-0.017826570646399503
350,50083,50083,2020,Granit Xhaka,MID,Arsenal,0,0,10,0,6.7,9,9,1,0,2.3,16.4,2020-09-19T19:00:00Z,90,19,West Ham,0,0,0,0,2,0,58116,1.0,2.0,0.0,2,670,9879,9209,55,1,0,2,West Ham,0,0,0,90,MC,2,1,2020-09-19,14099,0,0,0,0,0,1.150061845779419,1.150061845779419,Granit Xhaka,Arsenal,0.2,0.07264057993888855,0.0,0.4,14.8,0.2,1.0,0.4,0.5294894516468048,0.6055697739124298,0.4,0.0,90.0,1,0,Aston Villa,1718.95336914,1716.01574707,0.0017118852638827382
364,50402,50402,2020,Tomas Soucek,MID,West Ham,0,0,5,0,11.1,449,9,2,0,2.5,0.0,2020-09-19T19:00:00Z,90,1,Arsenal,0,0,0,0,2,0,330238,1.0,2.0,14.0,2,-44564,14039,58603,50,0,0,2,West Ham,0,2,0.06012839823961258,90,MC,2,1,2020-09-19,14099,0.069483682513237,0,1,0,0.06012839823961258,0.6076520681381226,0.47804000973701477,Tomas Soucek,Arsenal,0.0,0.13823236376047135,0.0,0.0,4.6,0.2,0.6,1.2,0.20267146378755568,0.3432826355099678,0.0,0.0,49.6,1,0,Liverpool,1872.17749023,1982.51989746,-0.05565765436774197
190,50075,50075,2020,Gabriel Magalhães,DEF,Arsenal,0,0,15,0,0.7,494,9,1,0,3.5,32.6,2020-09-19T19:00:00Z,90,19,West Ham,0,0,0,0,2,0,705990,1.0,2.0,2.0,2,363239,412630,49391,50,1,0,2,West Ham,0,0,0,90,DC,2,1,2020-09-19,14099,0,0,0,0,0,0.5281943678855896,0.5281943678855896,Gabriel,Arsenal,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.5281943678855896,0.5281943678855896,0.0,0.0,90.0,1,0,West Ham,1720.47583008,1750.15258789,-0.016956668815819424
25,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,3,0.11053629964590073,43,Sub,0,2,2021-05-18,14802,0,0,0,0,0.11053629964590073,0.1634666621685028,0.08370912075042725,Danny Ings,Southampton,1.2,0.505857165157795,0.0,1.4,34.4,0.2,1.6,3.0,0.21367790997028352,0.6190200269222259,0.0,0.0,90.0,1,0,Crystal Palace,2030.75170898,1749.14697266,0.16099546848927856
26,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,1,0.0762721449136734,59,FW,3,1,2021-05-15,14792,0.06211442872881889,0,1,0,0.0762721449136734,0.06211442872881889,0,Danny Ings,Southampton,1.2,0.49721691757440567,0.0,1.0,31.8,0.2,2.4,2.8,0.11367280781269073,0.485711308568716,0.0,0.0,90.0,1,0,Liverpool,2030.75170898,1982.51989746,0.024328538433230632
39,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,2,2,0.8179671764373779,90,FW,2,5,2020-09-20,14100,0,0,0,1,0.056798305362463,0.09385327994823456,0.03705497831106186,Danny Ings,Southampton,2.0,0.4058279164135456,0.0,1.0,50.0,0.0,5.0,2.4,0.058996189013123514,0.3532548248767853,0.0,0.0,90.0,1,0,Liverpool,1752.18847656,1982.51989746,-0.11618113956641751
38,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,2,0.043000753968954086,90,FW,2,0,2020-10-04,14473,0.11175016313791275,0,2,0,0.043000753968954086,0.18962617218494415,0.06482653319835663,Danny Ings,Southampton,2.0,0.24223448112607002,0.0,1.0,50.0,0.0,5.0,2.0,0.05158519335091114,0.3344841688871384,0.0,0.0,90.0,1,0,Liverpool,1752.18847656,1982.51989746,-0.11618113956641751
35,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,2,0.1276814490556717,40,FW,0,1,2020-12-19,14572,0,0,0,0,0.1276814490556717,0.15741224586963654,0.029730791226029396,Danny Ings,Southampton,2.0,0.0888855628669262,0.0,1.0,50.0,0.0,5.0,1.8,0.07926780320703983,0.32443236708641054,0.0,0.0,90.0,1,0,Brighton,1752.18847656,1779.39660645,-0.015290649533316698
27,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,2,2,0.47180643677711487,78,FW,3,1,2021-05-11,14753,0,0,0,2,0.47180643677711487,0.47180643677711487,0,Danny Ings,Southampton,1.4,0.39261928349733355,0.0,0.6,34.6,0.2,3.2,2.4,0.11367280781269073,0.36725614294409753,0.0,0.0,90.0,1,0,Leeds,2030.75170898,1703.11816406,0.19237276181645943
28,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,1,5,1.068419098854065,90,FW,3,2,2021-04-04,14733,0.13384157419204712,1,2,1,1.068419098854065,1.3075484037399292,0.15738822519779205,Danny Ings,Southampton,1.6,0.43396377116441726,0.0,0.8,40.2,0.0,4.2,2.8,0.06264078021049499,0.5174443028867245,0.0,0.0,90.0,1,0,Watford,2030.75170898,1559.64660645,0.30205887704414597
30,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,1,2,0.36126479506492615,90,FW,1,2,2021-02-14,14672,0.18559980392456055,0,2,1,0.36126479506492615,0.5468645691871643,0,Danny Ings,Southampton,2.0,0.40769189670681955,0.0,1.0,50.0,0.0,5.0,2.2,0.03147764503955841,0.47766676768660543,0.0,0.0,90.0,1,0,Brentford,1806.0402832,1718.95336914,0.050662755385604205
31,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,2,0.05038237199187279,90,FW,0,1,2021-01-30,14641,0.8015308976173401,0,2,0,0.05038237199187279,0.9123059511184692,0.09542150050401688,Danny Ings,Southampton,2.0,0.4025139421224594,0.0,1.0,50.0,0.0,5.0,2.4,0.05056194514036179,0.6477050721645355,0.0,0.0,90.0,1,0,Arsenal,1806.0402832,1872.17749023,-0.03532635520677853
38,50330,50330,2020,Pierre-Emile Højbjerg,MID,Spurs,0,0,14,0,1.3,396,17,2,0,1.1,9.2,2020-09-20T11:00:00Z,90,16,Southampton,0,0,0,0,2,0,62000,5.0,2.0,0.0,2,-9168,4352,13520,50,0,0,2,Spurs,0,0,0,90,MC,2,5,2020-09-20,14100,0,0,0,0,0,0.6004049777984619,0.6004049777984619,Pierre-Emile Højbjerg,Southampton,0.0,0.02725643292069435,0.0,0.0,11.6,0.2,1.0,0.6,0.3609845981001854,0.3869010254740715,0.0,0.0,60.6,1,0,Liverpool,1752.18847656,1982.51989746,-0.11618113956641751
32,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,3,0.1736038327217102,76,FW,1,3,2021-01-26,14632,0.06601230055093765,0,1,0,0.1736038327217102,0.3469894826412201,0.17078371345996857,Danny Ings,Southampton,2.0,0.3428734213113785,0.0,1.0,50.0,0.0,5.0,2.6,0.0847186878323555,0.6227416813373565,0.0,0.0,90.0,1,0,Brighton,1806.0402832,1779.39660645,0.014973433496175779
33,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,1,2,0.09276016056537628,81,FW,1,0,2021-01-04,14598,0.14998677372932434,0,2,1,0.09276016056537628,0.20545415580272675,0.10040301084518433,Danny Ings,Southampton,2.0,0.14774163365364074,0.0,1.0,50.0,0.0,5.0,2.0,0.07332164496183395,0.40232283174991607,0.0,0.0,90.0,1,0,Crystal Palace,1806.0402832,1749.14697266,0.03252631793055097
49,50089,50089,2020,Harry Kane,FWD,Spurs,4,3,81,0,40.8,388,17,1,1,18.4,108.4,2020-09-20T11:00:00Z,83,16,Southampton,0,0,0,0,2,0,829125,5.0,2.0,35.0,21,-140554,39756,180310,105,0,0,2,Spurs,1,2,0.6855264902114868,87,FW,2,5,2020-09-20,14100,1.3485976457595825,4,4,1,0.6855264902114868,2.1558148860931396,0.1216907948255539,Harry Kane,Southampton,0.6,0.41805699914693834,0.8,1.6,31.2,0.2,1.0,1.8,0.05496816337108612,0.6094659641385078,0.0,0.0,85.4,1,0,Leeds,1703.79125977,1703.11816406,0.0003952137462942105
37,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,1,0.04475861042737961,90,FW,2,0,2020-10-25,14492,0.16629143059253693,2,2,0,0.04475861042737961,0.23646517097949982,0.16336864233016968,Danny Ings,Southampton,2.0,0.2521863624453545,0.0,1.0,50.0,0.0,5.0,2.0,0.05870048888027668,0.3376497656106949,0.0,0.0,90.0,1,0,Crystal Palace,1752.18847656,1749.14697266,0.0017388498208212955
34,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,0,0,90,FW,0,0,2020-12-29,14588,0,0,0,0,0,0,0,Danny Ings,Southampton,2.0,0.13560223206877708,0.0,1.0,50.0,0.0,5.0,1.8,0.07332164496183395,0.40232283174991607,0.0,0.0,90.0,1,0,Everton,1982.51989746,1697.17712402,0.16812786915494474
36,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,5,0.9957315921783447,90,FW,3,0,2020-12-13,14551,0.09318568557500839,1,2,0,0.9957315921783447,1.0889172554016113,0,Danny Ings,Southampton,2.0,0.2779554069042206,0.0,1.0,50.0,0.0,5.0,2.4,0.060183503106236456,0.3597546279430389,0.0,0.0,90.0,1,0,Leicester,1752.18847656,1720.47583008,0.01843248590044157
29,50010,50010,2020,Danny Ings,FWD,Southampton,0,1,50,0,3.7,366,17,5,2,10.6,64.2,2020-09-20T11:00:00Z,90,17,Spurs,0,0,0,0,2,0,1228417,5.0,2.0,38.0,11,-311008,26313,337321,85,1,0,2,Aston Villa,0,1,0.060697007924318314,88,FW,1,1,2021-02-20,14682,0,0,0,0,0.060697007924318314,0,0,Danny Ings,Southampton,2.0,0.35754619762301443,0.0,1.0,50.0,0.0,5.0,2.4,0.04821946918964386,0.40098718628287316,0.0,0.0,90.0,1,0,Burnley,1752.18847656,1664.11499023,0.05292512046768303
51,50096,50096,2020,Heung-Min Son,MID,Spurs,0,2,80,0,22.0,390,17,2,4,24.8,139.6,2020-09-20T11:00:00Z,90,16,Southampton,0,0,0,0,2,0,1378891,5.0,2.0,86.0,24,-424230,60870,485100,89,0,0,2,Spurs,4,4,1.3485976457595825,90,FWL,2,5,2020-09-20,14100,0.1291462481021881,0,2,4,1.3485976457595825,1.5733152627944946,0.09557131677865982,Son Heung-Min,Southampton,1.2,0.7368949927389622,0.0,1.0,28.2,0.2,1.0,3.4,0.06651257276535034,0.7153334483504296,0.0,0.0,78.8,1,0,Everton,1703.79125977,1697.17712402,0.003897139347679476
41,50047,50047,2020,Eric Dier,DEF,Spurs,0,0,13,0,0.3,391,17,2,0,1.8,17.8,2020-09-20T11:00:00Z,90,16,Southampton,0,0,0,0,2,0,106120,5.0,2.0,0.0,1,-5327,7555,12882,50,0,0,2,Spurs,0,0,0,90,DC,2,5,2020-09-20,14100,0,0,0,0,0,0.09398647397756577,0.09398647397756577,Eric Dier,Southampton,0.0,0.009080153703689576,0.2,0.0,12.2,0.0,1.6,0.4,0.2962600886821747,0.2962600886821747,0.2,0.0,83.8,1,0,Norwich,1752.18847656,1577.26550293,0.11090268144776848
43,49978,49978,2020,Callum Wilson,FWD,Newcastle,0,0,-1,0,0.8,506,16,3,0,0.8,0.0,2020-09-20T13:00:00Z,90,3,Brighton,0,0,0,0,2,0,985394,3.0,0.0,10.0,2,287580,372449,84869,65,1,0,2,Brighton,0,1,0.4212281405925751,90,FW,0,3,2020-09-20,14101,0,0,0,0,0.4212281405925751,0.4212281405925751,0,Callum Wilson,Newcastle,0.0,0.17528994828462602,0.2,0.0,2.2,0.0,2.0,1.4,0.002397072874009609,0.14809793084859849,0.2,0.0,89.8,1,0,Brighton,2030.75170898,1779.39660645,0.14125861633032344
10,49925,49925,2020,Allan Saint-Maximin,MID,Newcastle,0,0,0,0,0.6,338,16,2,0,0.0,0.0,2020-09-20T13:00:00Z,32,3,Brighton,0,0,0,0,2,0,1348064,3.0,0.0,0.0,1,-83797,80068,163865,55,1,0,2,Brighton,0,0,0,32,ML,0,3,2020-09-20,14101,0,0,0,0,0,0,0,Allan Saint-Maximin,Newcastle,0.0,0.034714174643158915,0.0,0.0,5.0,0.0,1.2,1.2,0.20334154069423677,0.2385481506586075,0.0,0.0,49.4,1,0,Liverpool,1806.0402832,1982.51989746,-0.08901782750634954
19,50279,50279,2020,Miguel Almirón,MID,Newcastle,0,0,11,0,40.8,339,16,1,0,6.0,17.2,2020-09-20T13:00:00Z,45,3,Brighton,0,0,0,0,2,0,67366,3.0,0.0,2.0,1,-2812,8323,11135,60,1,0,2,Brighton,0,0,0,39,Sub,0,3,2020-09-20,14101,0.4858430027961731,0,3,0,0,0.47512558102607727,0,Miguel Almirón,Newcastle,0.2,0.2660336703062057,0.0,0.0,13.0,0.2,1.2,1.6,0.050050313398241994,0.4463534474372864,0.0,0.0,75.8,1,0,Brentford,1873.33776855,1718.95336914,0.08981302354190052
290,50173,50173,2020,Jorge Luiz Frello Filho,MID,Chelsea,0,0,0,0,1.6,105,11,2,0,3.5,14.4,2020-09-20T15:30:00Z,78,11,Liverpool,0,1,0,0,2,0,342805,2.0,0.0,19.0,0,137736,177637,39901,50,1,0,2,Liverpool,0,1,0.7611688375473022,80,MC,0,2,2020-09-20,14102,0,0,0,0,0,0.012458120472729206,0.012458120472729206,Jorginho,Chelsea,0.4,0.46599425077438356,0.0,0.8,19.8,0.4,1.2,0.8,0.42839291114360095,0.4455875614657998,0.2,0.0,87.6,1,0,Liverpool,1718.95336914,1982.51989746,-0.1329452121301183
349,50333,50333,2020,Reece James,DEF,Chelsea,0,0,15,0,5.0,123,11,2,0,3.2,24.8,2020-09-20T15:30:00Z,90,11,Liverpool,0,0,0,0,2,0,593870,2.0,0.0,2.0,1,163043,219376,56333,50,1,0,2,Liverpool,0,0,0,90,DR,0,2,2020-09-20,14102,0,0,0,0,0,0.012458120472729206,0.012458120472729206,Reece James,Chelsea,0.0,0.041329565644264224,0.2,0.4,16.8,0.4,0.4,0.6,0.31132057700306176,0.3482475379481912,0.0,0.0,62.0,1,0,Watford,1718.95336914,1559.64660645,0.1021428585367855
396,50341,50341,2020,Roberto Firmino,FWD,Liverpool,1,0,21,1,35.3,249,11,0,0,10.7,23.4,2020-09-20T15:30:00Z,85,5,Chelsea,0,0,0,0,2,0,222969,2.0,0.0,48.0,5,-59165,10158,69323,94,0,0,2,Liverpool,0,1,0.14017879962921143,87,FW,0,2,2020-09-20,14102,0.4713681936264038,1,3,0,0.14017879962921143,0.6334848999977112,0.43228229880332947,Roberto Firmino,Chelsea,0.0,0.07676801234483718,0.2,0.0,9.2,0.4,1.2,0.8,0.259553337097168,0.376496297121048,0.0,0.0,74.6,1,0,West Ham,1982.51989746,1750.15258789,0.1327697431514496
375,50407,50407,2020,Trent Alexander-Arnold,DEF,Liverpool,0,1,27,1,33.8,259,11,0,0,5.4,9.6,2020-09-20T15:30:00Z,90,5,Chelsea,0,0,0,0,2,0,3097107,2.0,0.0,11.0,7,-331983,39515,371498,75,0,0,2,Liverpool,0,3,0.10244884341955185,90,DR,0,2,2020-09-20,14102,0.09244662523269653,0,2,0,0.10244884341955185,0.4050981104373932,0.36095765233039856,Trent Alexander-Arnold,Chelsea,0.0,0.06409067213535309,0.0,0.4,16.8,0.4,1.2,1.6,0.23595188558101654,0.3435188114643097,0.2,0.0,90.0,1,0,Aston Villa,1697.17712402,1716.01574707,-0.010978117818654
228,50189,50189,2020,Kai Havertz,MID,Chelsea,0,0,2,0,0.9,500,11,0,0,0.3,1.6,2020-09-20T15:30:00Z,45,11,Liverpool,0,0,0,0,2,0,638996,2.0,0.0,0.0,1,-184734,47344,232078,85,1,0,2,Liverpool,0,0,0,47,FW,0,2,2020-09-20,14102,0,0,0,0,0,0,0,Kai Havertz,Chelsea,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
99,50413,50413,2020,Virgil van Dijk,DEF,Liverpool,0,1,27,1,1.8,250,11,0,0,1.5,9.0,2020-09-20T15:30:00Z,90,5,Chelsea,0,0,0,0,2,0,1789483,2.0,0.0,4.0,7,-30121,83401,113522,65,0,0,2,Liverpool,0,0,0,90,DC,0,2,2020-09-20,14102,0,0,0,0,0,0.09280648827552795,0.09280648827552795,Virgil van Dijk,Chelsea,0.0,0.029648572951555253,0.0,0.2,18.8,0.4,1.2,0.8,0.27361013293266295,0.2754092141985893,0.0,0.0,90.0,1,0,Crystal Palace,1661.43652344,1749.14697266,-0.05014469943975902
379,50281,50281,2020,Mohamed Salah,MID,Liverpool,0,0,14,1,61.5,254,11,0,0,12.8,15.4,2020-09-20T15:30:00Z,90,5,Chelsea,0,0,0,0,2,0,2378499,2.0,0.0,51.0,3,156301,311338,155037,120,0,0,2,Liverpool,0,4,0.22132210433483124,90,FWR,0,2,2020-09-20,14102,0.23261141777038574,0,5,0,0.22132210433483124,0.744396448135376,0.3394758105278015,Mohamed Salah,Chelsea,0.4,0.6822795644402504,0.2,0.6,13.2,0.4,1.2,4.4,0.1367887131869793,0.879603599011898,0.0,0.0,88.4,1,0,Burnley,1872.17749023,1664.11499023,0.125028920009454
380,50430,50430,2020,Youri Tielemans,MID,Leicester,0,0,17,0,34.7,228,14,2,0,6.5,20.8,2020-09-20T18:00:00Z,90,4,Burnley,0,0,0,0,2,0,133691,2.0,4.0,9.0,2,-9707,9988,19695,65,1,0,2,Burnley,0,1,0.0392349511384964,90,MC,4,2,2020-09-20,14103,0.07540557533502579,0,2,0,0.0392349511384964,0.29432761669158936,0.22768525779247284,Youri Tielemans,Leicester,0.0,0.035309449210762976,0.6,0.2,15.8,0.2,0.8,1.0,0.21677510142326356,0.4250734210014343,0.0,0.0,58.4,1,0,Brentford,1872.17749023,1718.95336914,0.08913803238691627
